model,checkpoint,source,tsne_x,tsne_y
sharedlam2,001000,robot_3cam,61.61,18.21
sharedlam2,001000,robot_3cam,9.29,-37.74
sharedlam2,001000,robot_3cam,17.09,-5.36
sharedlam2,001000,robot_3cam,25.88,-17.59
sharedlam2,001000,robot_3cam,41.44,-3.49
sharedlam2,001000,robot_3cam,43.92,13.38
sharedlam2,001000,robot_3cam,47.88,26.69
sharedlam2,001000,robot_3cam,31.23,9.57
sharedlam2,001000,robot_3cam,32.69,-27.36
sharedlam2,001000,robot_3cam,48.46,-13.81
sharedlam2,001000,robot_3cam,64.39,-14.09
sharedlam2,001000,robot_3cam,31.86,6.52
sharedlam2,001000,robot_3cam,24.55,-7.28
sharedlam2,001000,robot_3cam,58.55,2.29
sharedlam2,001000,robot_3cam,61.7,18.44
sharedlam2,001000,robot_3cam,48.63,0.37
sharedlam2,001000,robot_3cam,43.47,-26.6
sharedlam2,001000,robot_3cam,32.76,-7.15
sharedlam2,001000,robot_3cam,31.34,-29.76
sharedlam2,001000,robot_3cam,27.2,13.72
sharedlam2,001000,robot_3cam,32.51,-27.37
sharedlam2,001000,robot_3cam,41.4,-4.78
sharedlam2,001000,robot_3cam,47.13,26.41
sharedlam2,001000,robot_3cam,17.11,-2.86
sharedlam2,001000,robot_3cam,77.83,-9.03
sharedlam2,001000,robot_3cam,60.66,17.7
sharedlam2,001000,robot_3cam,71.63,-8.95
sharedlam2,001000,robot_3cam,34.24,13.84
sharedlam2,001000,robot_3cam,78.45,-10.62
sharedlam2,001000,robot_3cam,49.97,-3.17
sharedlam2,001000,robot_3cam,79.4,4.47
sharedlam2,001000,robot_3cam,64.98,-9.3
sharedlam2,001000,robot_3cam,68.47,-14.04
sharedlam2,001000,robot_3cam,39.4,-16.77
sharedlam2,001000,robot_3cam,55.57,28.96
sharedlam2,001000,robot_3cam,40.22,-15.54
sharedlam2,001000,robot_3cam,33.67,7.27
sharedlam2,001000,robot_3cam,40.52,-15.18
sharedlam2,001000,robot_3cam,49.88,-3.27
sharedlam2,001000,robot_3cam,32.91,15.34
sharedlam2,001000,robot_3cam,43.63,8.88
sharedlam2,001000,robot_3cam,41.07,-3.22
sharedlam2,001000,robot_3cam,41.14,17.11
sharedlam2,001000,robot_3cam,17.22,-10.86
sharedlam2,001000,robot_3cam,48.41,-13.71
sharedlam2,001000,robot_3cam,16.63,-29.51
sharedlam2,001000,robot_3cam,25.72,-17.63
sharedlam2,001000,robot_3cam,61.39,6.62
sharedlam2,001000,robot_3cam,19.02,-24.27
sharedlam2,001000,robot_3cam,27.3,-19.78
sharedlam2,001000,robot_3cam,70.01,10.0
sharedlam2,001000,robot_3cam,41.52,-7.63
sharedlam2,001000,robot_3cam,28.89,-17.37
sharedlam2,001000,robot_3cam,35.91,12.44
sharedlam2,001000,robot_3cam,49.76,23.31
sharedlam2,001000,robot_3cam,60.58,23.33
sharedlam2,001000,robot_3cam,37.0,-10.11
sharedlam2,001000,robot_3cam,17.73,-29.68
sharedlam2,001000,robot_3cam,69.96,-39.89
sharedlam2,001000,robot_3cam,23.3,-27.16
sharedlam2,001000,robot_3cam,75.12,-16.79
sharedlam2,001000,robot_3cam,66.78,-28.26
sharedlam2,001000,robot_3cam,66.27,-19.84
sharedlam2,001000,robot_3cam,27.39,-11.87
sharedlam2,001000,robot_3cam,52.68,30.85
sharedlam2,001000,robot_3cam,56.33,-2.19
sharedlam2,001000,robot_3cam,60.29,23.03
sharedlam2,001000,robot_3cam,45.92,28.37
sharedlam2,001000,robot_3cam,61.61,10.77
sharedlam2,001000,robot_3cam,46.08,-29.72
sharedlam2,001000,robot_3cam,22.76,-11.66
sharedlam2,001000,robot_3cam,39.41,-16.74
sharedlam2,001000,robot_3cam,46.74,26.26
sharedlam2,001000,robot_3cam,53.56,-35.27
sharedlam2,001000,robot_3cam,48.82,-9.0
sharedlam2,001000,robot_3cam,30.62,7.06
sharedlam2,001000,robot_3cam,65.27,-17.65
sharedlam2,001000,robot_3cam,45.2,-20.91
sharedlam2,001000,robot_3cam,47.12,26.47
sharedlam2,001000,robot_3cam,47.47,19.25
sharedlam2,001000,robot_3cam,32.73,5.85
sharedlam2,001000,robot_3cam,69.11,25.02
sharedlam2,001000,robot_3cam,61.91,9.49
sharedlam2,001000,robot_3cam,66.95,-12.61
sharedlam2,001000,robot_3cam,64.54,7.37
sharedlam2,001000,robot_3cam,60.83,23.2
sharedlam2,001000,robot_3cam,62.95,10.21
sharedlam2,001000,robot_3cam,79.56,-10.36
sharedlam2,001000,robot_3cam,32.78,14.85
sharedlam2,001000,robot_3cam,66.63,-23.2
sharedlam2,001000,robot_3cam,41.43,-3.88
sharedlam2,001000,robot_3cam,0.05,-23.83
sharedlam2,001000,robot_3cam,80.11,-16.56
sharedlam2,001000,robot_3cam,70.51,29.53
sharedlam2,001000,robot_3cam,59.21,5.58
sharedlam2,001000,robot_3cam,31.21,6.92
sharedlam2,001000,robot_3cam,70.22,-11.34
sharedlam2,001000,robot_3cam,30.56,-6.08
sharedlam2,001000,robot_3cam,30.28,-25.43
sharedlam2,001000,robot_3cam,39.13,-17.32
sharedlam2,001000,robot_3cam,68.4,-14.18
sharedlam2,001000,robot_3cam,48.41,-13.68
sharedlam2,001000,robot_3cam,47.9,25.83
sharedlam2,001000,robot_3cam,24.57,-7.21
sharedlam2,001000,robot_3cam,66.66,-23.18
sharedlam2,001000,robot_3cam,49.67,-3.58
sharedlam2,001000,robot_3cam,32.33,9.54
sharedlam2,001000,robot_3cam,47.88,-12.9
sharedlam2,001000,robot_3cam,46.07,-29.36
sharedlam2,001000,robot_3cam,68.56,-25.55
sharedlam2,001000,robot_3cam,16.14,-12.85
sharedlam2,001000,robot_3cam,0.09,-21.11
sharedlam2,001000,robot_3cam,63.37,-4.34
sharedlam2,001000,robot_3cam,89.14,-37.31
sharedlam2,001000,robot_3cam,30.16,-24.54
sharedlam2,001000,robot_3cam,61.97,20.93
sharedlam2,001000,robot_3cam,54.82,-32.68
sharedlam2,001000,robot_3cam,34.04,9.73
sharedlam2,001000,robot_3cam,68.92,-26.71
sharedlam2,001000,robot_3cam,38.74,21.2
sharedlam2,001000,robot_3cam,-0.8,-28.95
sharedlam2,001000,robot_3cam,74.15,-11.42
sharedlam2,001000,robot_3cam,0.15,-21.38
sharedlam2,001000,robot_3cam,3.57,-32.04
sharedlam2,001000,robot_3cam,65.65,-28.3
sharedlam2,001000,robot_3cam,38.57,19.42
sharedlam2,001000,robot_3cam,62.02,19.15
sharedlam2,001000,robot_3cam,49.7,-1.53
sharedlam2,001000,robot_3cam,30.06,2.55
sharedlam2,001000,robot_3cam,17.54,-10.79
sharedlam2,001000,robot_3cam,49.48,-3.09
sharedlam2,001000,robot_3cam,77.7,-9.95
sharedlam2,001000,robot_3cam,67.46,8.91
sharedlam2,001000,robot_3cam,32.3,-25.71
sharedlam2,001000,robot_3cam,54.98,-5.08
sharedlam2,001000,robot_3cam,57.98,-33.17
sharedlam2,001000,robot_3cam,49.59,-1.81
sharedlam2,001000,robot_3cam,62.08,19.85
sharedlam2,001000,robot_3cam,25.0,-17.56
sharedlam2,001000,robot_3cam,64.59,7.09
sharedlam2,001000,robot_3cam,38.93,-17.6
sharedlam2,001000,robot_3cam,57.26,-33.28
sharedlam2,001000,robot_3cam,29.89,5.65
sharedlam2,001000,robot_3cam,-2.54,-28.04
sharedlam2,001000,robot_3cam,54.43,-6.27
sharedlam2,001000,robot_3cam,11.82,-9.77
sharedlam2,001000,robot_3cam,55.98,-35.77
sharedlam2,001000,robot_3cam,47.94,-0.58
sharedlam2,001000,robot_3cam,77.41,-6.38
sharedlam2,001000,robot_3cam,68.24,-17.8
sharedlam2,001000,robot_3cam,31.44,6.88
sharedlam2,001000,robot_3cam,89.51,-37.58
sharedlam2,001000,robot_3cam,62.53,1.3
sharedlam2,001000,robot_3cam,77.6,-16.07
sharedlam2,001000,robot_3cam,2.7,-29.6
sharedlam2,001000,robot_3cam,47.02,26.46
sharedlam2,001000,robot_3cam,43.63,8.66
sharedlam2,001000,robot_3cam,43.86,8.18
sharedlam2,001000,robot_3cam,19.69,-1.67
sharedlam2,001000,robot_3cam,31.61,-14.6
sharedlam2,001000,robot_3cam,61.97,3.13
sharedlam2,001000,robot_3cam,69.88,9.99
sharedlam2,001000,robot_3cam,40.4,-15.42
sharedlam2,001000,robot_3cam,64.46,-28.82
sharedlam2,001000,robot_3cam,62.4,10.62
sharedlam2,001000,robot_3cam,60.96,16.42
sharedlam2,001000,robot_3cam,47.93,0.82
sharedlam2,001000,robot_3cam,77.25,-16.24
sharedlam2,001000,robot_3cam,69.57,-11.39
sharedlam2,001000,robot_3cam,58.51,4.11
sharedlam2,001000,robot_3cam,11.75,-9.81
sharedlam2,001000,robot_3cam,50.51,-2.96
sharedlam2,001000,robot_3cam,63.61,-3.71
sharedlam2,001000,robot_3cam,34.46,-26.15
sharedlam2,001000,robot_3cam,45.2,23.0
sharedlam2,001000,robot_3cam,32.56,13.2
sharedlam2,001000,robot_3cam,1.84,-24.02
sharedlam2,001000,robot_3cam,38.57,19.8
sharedlam2,001000,robot_3cam,65.43,-15.93
sharedlam2,001000,robot_3cam,41.15,17.14
sharedlam2,001000,robot_3cam,18.4,-6.96
sharedlam2,001000,robot_3cam,66.81,9.05
sharedlam2,001000,robot_3cam,52.8,-7.71
sharedlam2,001000,robot_3cam,16.74,-26.82
sharedlam2,001000,robot_3cam,45.28,-1.85
sharedlam2,001000,robot_3cam,31.61,-14.84
sharedlam2,001000,robot_3cam,39.21,20.35
sharedlam2,001000,robot_3cam,17.86,-29.03
sharedlam2,001000,robot_3cam,63.1,6.06
sharedlam2,001000,robot_3cam,38.76,11.76
sharedlam2,001000,robot_3cam,32.79,14.98
sharedlam2,001000,robot_3cam,18.92,-28.02
sharedlam2,001000,robot_3cam,1.74,-30.48
sharedlam2,001000,robot_3cam,24.52,-7.31
sharedlam2,001000,robot_3cam,4.79,-25.18
sharedlam2,001000,robot_3cam,34.31,-5.66
sharedlam2,001000,robot_3cam,62.16,10.53
sharedlam2,001000,robot_3cam,17.51,-10.88
sharedlam2,001000,robot_3cam,51.03,14.12
sharedlam2,001000,robot_3cam,61.88,-35.72
sharedlam2,001000,robot_3cam,68.81,-26.37
sharedlam2,001000,robot_3cam,31.4,9.55
sharedlam2,001000,robot_3cam,17.11,-10.49
sharedlam2,001000,robot_3cam,16.17,-12.8
sharedlam2,001000,robot_3cam,40.3,-13.78
sharedlam2,001000,robot_3cam,79.64,-16.24
sharedlam2,001000,robot_3cam,65.8,-9.86
sharedlam2,001000,robot_3cam,59.39,25.97
sharedlam2,001000,robot_3cam,37.87,19.58
sharedlam2,001000,robot_3cam,28.52,6.71
sharedlam2,001000,robot_3cam,2.4,-20.3
sharedlam2,001000,robot_3cam,64.14,7.2
sharedlam2,001000,robot_3cam,65.47,-21.76
sharedlam2,001000,robot_3cam,44.23,-1.8
sharedlam2,001000,robot_3cam,30.99,-29.52
sharedlam2,001000,robot_3cam,40.13,7.04
sharedlam2,001000,robot_3cam,61.65,3.68
sharedlam2,001000,robot_3cam,32.3,9.84
sharedlam2,001000,robot_3cam,55.39,29.38
sharedlam2,001000,robot_3cam,5.84,-38.21
sharedlam2,001000,robot_3cam,35.1,11.03
sharedlam2,001000,robot_3cam,20.09,0.54
sharedlam2,001000,robot_3cam,61.65,18.34
sharedlam2,001000,robot_3cam,76.15,-7.83
sharedlam2,001000,robot_3cam,36.37,-10.57
sharedlam2,001000,robot_3cam,60.19,-6.47
sharedlam2,001000,robot_3cam,50.61,-25.63
sharedlam2,001000,robot_3cam,49.72,23.32
sharedlam2,001000,robot_3cam,65.92,26.89
sharedlam2,001000,robot_3cam,3.18,-29.82
sharedlam2,001000,robot_3cam,70.74,10.43
sharedlam2,001000,robot_3cam,17.17,-10.33
sharedlam2,001000,robot_3cam,38.72,21.22
sharedlam2,001000,robot_3cam,40.38,7.01
sharedlam2,001000,robot_3cam,39.42,-16.73
sharedlam2,001000,robot_3cam,70.18,24.05
sharedlam2,001000,robot_3cam,35.76,3.22
sharedlam2,001000,robot_3cam,3.9,-29.81
sharedlam2,001000,robot_3cam,69.89,24.03
sharedlam2,001000,robot_3cam,48.95,0.18
sharedlam2,001000,robot_3cam,47.43,-29.84
sharedlam2,001000,robot_3cam,36.68,-4.99
sharedlam2,001000,robot_3cam,53.24,30.67
sharedlam2,001000,robot_3cam,46.44,-8.08
sharedlam2,001000,robot_3cam,31.73,9.56
sharedlam2,001000,robot_3cam,39.26,20.5
sharedlam2,001000,robot_3cam,67.33,-11.45
sharedlam2,001000,robot_3cam,44.86,22.82
sharedlam2,001000,robot_3cam,32.1,6.97
sharedlam2,001000,robot_3cam,66.79,9.13
sharedlam2,001000,robot_3cam,70.91,-11.27
sharedlam2,001000,robot_3cam,61.94,24.21
sharedlam2,001000,robot_3cam,39.73,20.75
sharedlam2,001000,robot_3cam,66.58,13.72
sharedlam2,001000,robot_3cam,60.26,7.49
sharedlam2,001000,robot_3cam,45.77,-28.04
sharedlam2,001000,robot_3cam,12.16,-27.73
sharedlam2,001000,robot_3cam,28.94,-17.11
sharedlam2,001000,robot_3cam,60.24,-6.45
sharedlam2,001000,robot_3cam,46.88,-31.28
sharedlam2,001000,robot_3cam,62.21,20.5
sharedlam2,001000,robot_3cam,50.43,31.62
sharedlam2,001000,robot_3cam,64.09,-28.61
sharedlam2,001000,robot_3cam,38.16,18.79
sharedlam2,001000,robot_3cam,64.49,5.55
sharedlam2,001000,robot_3cam,62.65,7.39
sharedlam2,001000,robot_3cam,47.89,-18.76
sharedlam2,001000,robot_3cam,20.34,-20.48
sharedlam2,001000,robot_3cam,27.24,-29.27
sharedlam2,001000,robot_3cam,24.49,-12.13
sharedlam2,001000,robot_3cam,38.35,-6.77
sharedlam2,001000,robot_3cam,52.22,17.28
sharedlam2,001000,robot_3cam,24.54,-7.32
sharedlam2,001000,robot_3cam,65.21,-27.85
sharedlam2,001000,robot_3cam,28.49,-25.95
sharedlam2,001000,robot_3cam,73.79,-8.4
sharedlam2,001000,robot_3cam,65.97,27.0
sharedlam2,001000,robot_3cam,59.17,-20.93
sharedlam2,001000,robot_3cam,50.6,-1.96
sharedlam2,001000,robot_3cam,35.89,-2.85
sharedlam2,001000,robot_3cam,31.25,-24.58
sharedlam2,001000,robot_3cam,44.91,-4.4
sharedlam2,001000,robot_3cam,66.64,-20.9
sharedlam2,001000,robot_3cam,42.07,8.66
sharedlam2,001000,robot_3cam,54.9,37.54
sharedlam2,001000,robot_3cam,62.3,8.5
sharedlam2,001000,robot_3cam,65.93,26.84
sharedlam2,001000,robot_3cam,70.39,-11.32
sharedlam2,001000,robot_3cam,30.59,-6.24
sharedlam2,001000,robot_3cam,60.49,22.72
sharedlam2,001000,robot_3cam,25.64,-16.86
sharedlam2,001000,robot_3cam,64.01,8.58
sharedlam2,001000,robot_3cam,71.95,-7.39
sharedlam2,001000,robot_3cam,61.31,8.79
sharedlam2,001000,robot_3cam,48.1,-20.85
sharedlam2,001000,robot_3cam,78.4,-11.38
sharedlam2,001000,robot_3cam,33.52,15.97
sharedlam2,001000,robot_3cam,0.33,-29.4
sharedlam2,001000,robot_3cam,42.1,8.73
sharedlam2,001000,robot_3cam,23.07,-19.09
sharedlam2,001000,robot_3cam,44.89,22.82
sharedlam2,001000,robot_3cam,46.93,-31.39
sharedlam2,001000,robot_3cam,79.42,4.52
sharedlam2,001000,robot_3cam,24.55,-12.04
sharedlam2,001000,robot_3cam,15.42,-27.37
sharedlam2,001000,robot_3cam,51.16,30.57
sharedlam2,001000,robot_3cam,33.21,-27.46
sharedlam2,001000,robot_3cam,35.86,-20.87
sharedlam2,001000,robot_3cam,35.93,-29.12
sharedlam2,001000,robot_3cam,48.52,-15.09
sharedlam2,001000,robot_3cam,21.45,-6.2
sharedlam2,001000,robot_3cam,62.6,-4.4
sharedlam2,001000,robot_3cam,39.89,19.2
sharedlam2,001000,robot_3cam,16.56,-12.23
sharedlam2,001000,robot_3cam,44.7,-17.66
sharedlam2,001000,robot_3cam,4.49,-23.82
sharedlam2,001000,robot_3cam,34.07,-4.76
sharedlam2,001000,robot_3cam,52.73,-2.36
sharedlam2,001000,robot_3cam,67.84,-19.92
sharedlam2,001000,robot_3cam,79.39,-14.22
sharedlam2,001000,robot_3cam,32.54,13.34
sharedlam2,001000,robot_3cam,88.67,30.33
sharedlam2,001000,robot_3cam,0.53,-50.31
sharedlam2,001000,robot_3cam,70.43,10.11
sharedlam2,001000,robot_3cam,60.7,-4.46
sharedlam2,001000,robot_3cam,65.62,-9.62
sharedlam2,001000,robot_3cam,29.53,-26.75
sharedlam2,001000,robot_3cam,13.79,-29.06
sharedlam2,001000,robot_3cam,4.96,-29.11
sharedlam2,001000,robot_3cam,32.86,-27.28
sharedlam2,001000,robot_3cam,30.57,-6.48
sharedlam2,001000,robot_3cam,45.91,-28.33
sharedlam2,001000,robot_3cam,78.32,-10.21
sharedlam2,001000,robot_3cam,36.63,-4.97
sharedlam2,001000,robot_3cam,-1.86,-28.05
sharedlam2,001000,robot_3cam,13.91,-5.14
sharedlam2,001000,robot_3cam,47.16,26.63
sharedlam2,001000,robot_3cam,62.46,-9.55
sharedlam2,001000,robot_3cam,-0.45,-26.88
sharedlam2,001000,robot_3cam,42.69,9.87
sharedlam2,001000,robot_3cam,36.89,-14.98
sharedlam2,001000,robot_3cam,78.26,-10.24
sharedlam2,001000,robot_3cam,47.9,-3.98
sharedlam2,001000,robot_3cam,45.65,-11.93
sharedlam2,001000,robot_3cam,25.39,-16.59
sharedlam2,001000,robot_3cam,31.79,-10.66
sharedlam2,001000,robot_3cam,33.63,16.0
sharedlam2,001000,robot_3cam,16.7,-29.48
sharedlam2,001000,robot_3cam,35.11,-0.37
sharedlam2,001000,robot_3cam,38.26,8.91
sharedlam2,001000,robot_3cam,62.03,-9.44
sharedlam2,001000,robot_3cam,64.16,-13.61
sharedlam2,001000,robot_3cam,66.79,-13.95
sharedlam2,001000,robot_3cam,22.53,-27.23
sharedlam2,001000,robot_3cam,47.09,-28.57
sharedlam2,001000,robot_3cam,26.93,22.88
sharedlam2,001000,robot_3cam,38.09,8.7
sharedlam2,001000,robot_3cam,44.28,11.68
sharedlam2,001000,robot_3cam,34.75,-5.74
sharedlam2,001000,robot_3cam,3.02,-30.27
sharedlam2,001000,robot_3cam,68.72,-26.08
sharedlam2,001000,robot_3cam,30.57,-5.64
sharedlam2,001000,robot_3cam,36.55,-12.12
sharedlam2,001000,robot_3cam,72.38,-7.48
sharedlam2,001000,robot_3cam,63.49,-12.3
sharedlam2,001000,robot_3cam,39.54,-23.36
sharedlam2,001000,robot_3cam,15.17,-11.4
sharedlam2,001000,robot_3cam,52.52,21.76
sharedlam2,001000,robot_3cam,32.01,9.73
sharedlam2,001000,robot_3cam,34.98,-19.51
sharedlam2,001000,robot_3cam,68.54,25.36
sharedlam2,001000,robot_3cam,47.11,26.48
sharedlam2,001000,robot_3cam,54.84,-5.1
sharedlam2,001000,robot_3cam,52.65,24.5
sharedlam2,001000,robot_3cam,42.66,-5.6
sharedlam2,001000,robot_3cam,52.34,-1.26
sharedlam2,001000,robot_3cam,35.98,6.24
sharedlam2,001000,robot_3cam,-0.49,-26.36
sharedlam2,001000,robot_3cam,77.58,-16.1
sharedlam2,001000,robot_3cam,58.82,25.47
sharedlam2,001000,robot_3cam,18.23,-11.66
sharedlam2,001000,robot_3cam,67.41,8.94
sharedlam2,001000,robot_3cam,30.86,28.43
sharedlam2,001000,robot_3cam,60.15,23.2
sharedlam2,001000,robot_3cam,47.59,-28.32
sharedlam2,001000,robot_3cam,35.77,-25.62
sharedlam2,001000,robot_3cam,34.58,10.38
sharedlam2,001000,robot_3cam,42.76,-6.15
sharedlam2,001000,robot_3cam,55.31,28.7
sharedlam2,001000,robot_3cam,40.75,-10.19
sharedlam2,001000,robot_3cam,57.3,-36.86
sharedlam2,001000,robot_3cam,48.02,-19.13
sharedlam2,001000,robot_3cam,33.74,10.14
sharedlam2,001000,robot_3cam,9.51,-33.17
sharedlam2,001000,robot_3cam,62.55,-4.38
sharedlam2,001000,robot_3cam,54.55,-36.15
sharedlam2,001000,robot_3cam,63.91,-28.76
sharedlam2,001000,robot_3cam,62.04,19.25
sharedlam2,001000,robot_3cam,34.94,-10.45
sharedlam2,001000,robot_3cam,58.95,25.36
sharedlam2,001000,robot_3cam,38.75,19.75
sharedlam2,001000,robot_3cam,67.98,-6.78
sharedlam2,001000,robot_3cam,7.84,-36.98
sharedlam2,001000,robot_3cam,66.29,-19.74
sharedlam2,001000,robot_3cam,33.0,-30.12
sharedlam2,001000,robot_3cam,46.5,-7.85
sharedlam2,001000,robot_3cam,48.46,-13.85
sharedlam2,001000,robot_3cam,60.2,23.25
sharedlam2,001000,robot_3cam,32.73,-21.28
sharedlam2,001000,robot_3cam,35.38,8.88
sharedlam2,001000,robot_3cam,43.35,-27.24
sharedlam2,001000,robot_3cam,36.06,12.66
sharedlam2,001000,robot_3cam,-2.1,-27.62
sharedlam2,001000,robot_3cam,70.5,29.54
sharedlam2,001000,robot_3cam,33.04,9.96
sharedlam2,001000,robot_3cam,12.0,-21.08
sharedlam2,001000,robot_3cam,70.51,29.51
sharedlam2,001000,robot_3cam,65.91,-5.53
sharedlam2,001000,robot_3cam,30.27,-25.37
sharedlam2,001000,robot_3cam,34.36,-18.37
sharedlam2,001000,robot_3cam,48.73,-19.43
sharedlam2,001000,robot_3cam,39.87,-25.71
sharedlam2,001000,robot_3cam,65.96,7.44
sharedlam2,001000,robot_3cam,89.5,-37.58
sharedlam2,001000,robot_3cam,38.64,11.74
sharedlam2,001000,robot_3cam,40.52,-3.02
sharedlam2,001000,robot_3cam,18.5,-6.98
sharedlam2,001000,robot_3cam,33.88,-25.95
sharedlam2,001000,robot_3cam,77.59,-6.08
sharedlam2,001000,robot_3cam,45.82,-30.91
sharedlam2,001000,robot_3cam,41.04,-3.17
sharedlam2,001000,robot_3cam,35.95,-6.8
sharedlam2,001000,robot_3cam,50.58,-0.27
sharedlam2,001000,robot_3cam,48.27,-8.49
sharedlam2,001000,robot_3cam,18.26,-11.69
sharedlam2,001000,robot_3cam,46.43,-12.38
sharedlam2,001000,robot_3cam,44.27,-1.76
sharedlam2,001000,robot_3cam,40.66,-26.1
sharedlam2,001000,robot_3cam,65.31,-21.4
sharedlam2,001000,robot_3cam,34.47,-5.78
sharedlam2,001000,robot_3cam,48.56,14.82
sharedlam2,001000,robot_3cam,34.32,-43.83
sharedlam2,001000,robot_3cam,54.94,37.52
sharedlam2,001000,robot_3cam,17.49,-10.36
sharedlam2,001000,robot_3cam,60.3,23.13
sharedlam2,001000,robot_3cam,45.94,-28.29
sharedlam2,001000,robot_3cam,47.07,26.46
sharedlam2,001000,robot_3cam,27.87,26.32
sharedlam2,001000,robot_3cam,60.25,22.52
sharedlam2,001000,robot_3cam,9.49,-33.23
sharedlam2,001000,robot_3cam,46.46,25.09
sharedlam2,001000,robot_3cam,62.03,19.14
sharedlam2,001000,robot_3cam,65.34,-28.89
sharedlam2,001000,robot_3cam,66.72,-23.4
sharedlam2,001000,robot_3cam,21.05,-19.66
sharedlam2,001000,robot_3cam,50.83,-26.66
sharedlam2,001000,robot_3cam,57.52,-31.83
sharedlam2,001000,robot_3cam,42.78,10.17
sharedlam2,001000,robot_3cam,-0.35,-54.38
sharedlam2,001000,robot_3cam,53.0,-5.51
sharedlam2,001000,robot_3cam,15.15,-11.35
sharedlam2,001000,robot_3cam,53.24,-4.99
sharedlam2,001000,robot_3cam,36.18,8.24
sharedlam2,001000,robot_3cam,46.25,-8.34
sharedlam2,001000,robot_3cam,64.54,-10.37
sharedlam2,001000,robot_3cam,32.47,-15.4
sharedlam2,001000,robot_3cam,78.54,-10.24
sharedlam2,001000,robot_3cam,29.0,-26.51
sharedlam2,001000,robot_3cam,3.41,-25.8
sharedlam2,001000,robot_3cam,-3.31,-29.41
sharedlam2,001000,robot_3cam,31.84,17.18
sharedlam2,001000,robot_3cam,12.3,-27.88
sharedlam2,001000,robot_3cam,32.11,9.63
sharedlam2,001000,robot_3cam,9.33,-37.97
sharedlam2,001000,robot_3cam,63.64,-12.68
sharedlam2,001000,robot_3cam,52.59,21.48
sharedlam2,001000,robot_3cam,60.7,-4.85
sharedlam2,001000,robot_3cam,45.43,12.98
sharedlam2,001000,robot_3cam,68.2,-17.83
sharedlam2,001000,robot_3cam,58.78,2.76
sharedlam2,001000,robot_3cam,62.2,20.17
sharedlam2,001000,robot_3cam,27.46,-11.72
sharedlam2,001000,robot_3cam,70.8,10.14
sharedlam2,001000,robot_3cam,40.26,-15.52
sharedlam2,001000,robot_3cam,12.21,-9.17
sharedlam2,001000,robot_3cam,53.56,-35.2
sharedlam2,001000,robot_3cam,34.23,-25.14
sharedlam2,001000,robot_3cam,47.62,-13.24
sharedlam2,001000,robot_3cam,27.06,-7.33
sharedlam2,001000,robot_3cam,40.69,-2.84
sharedlam2,001000,robot_3cam,30.56,-5.51
sharedlam2,001000,robot_3cam,34.31,-5.45
sharedlam2,001000,robot_3cam,41.19,25.87
sharedlam2,001000,robot_3cam,64.15,-6.83
sharedlam2,001000,robot_3cam,30.88,-5.78
sharedlam2,001000,robot_3cam,36.31,-6.66
sharedlam2,001000,robot_3cam,36.22,-10.78
sharedlam2,001000,robot_3cam,48.41,-20.68
sharedlam2,001000,robot_3cam,-6.55,-31.85
sharedlam2,001000,robot_3cam,3.35,49.1
sharedlam2,001000,robot_3cam,36.14,-20.89
sharedlam2,001000,robot_3cam,25.05,-11.95
sharedlam2,001000,robot_3cam,22.82,-7.62
sharedlam2,001000,robot_3cam,62.38,-27.71
sharedlam2,001000,robot_3cam,51.03,-1.91
sharedlam2,001000,robot_3cam,70.01,24.09
sharedlam2,001000,robot_3cam,38.7,21.2
sharedlam2,001000,robot_3cam,56.1,28.11
sharedlam2,001000,robot_3cam,58.04,21.71
sharedlam2,001000,robot_3cam,63.61,-36.99
sharedlam2,001000,robot_3cam,55.43,-35.65
sharedlam2,001000,robot_3cam,34.27,-5.4
sharedlam2,001000,robot_3cam,41.09,-5.35
sharedlam2,001000,robot_3cam,-1.21,-29.61
sharedlam2,001000,robot_3cam,89.53,-37.61
sharedlam2,001000,robot_3cam,60.69,22.36
sharedlam2,001000,robot_3cam,34.16,-5.04
sharedlam2,001000,robot_3cam,60.61,3.35
sharedlam2,001000,robot_3cam,63.62,-8.67
sharedlam2,001000,robot_3cam,68.91,-11.2
sharedlam2,001000,robot_3cam,47.88,-4.03
sharedlam2,001000,robot_3cam,47.14,26.44
sharedlam2,001000,robot_3cam,76.1,-7.84
sharedlam2,001000,robot_3cam,61.28,17.63
sharedlam2,001000,robot_3cam,62.82,-10.58
sharedlam2,001000,robot_3cam,43.65,-22.36
sharedlam2,001000,robot_3cam,55.54,28.71
sharedlam2,001000,robot_3cam,64.91,-9.14
sharedlam2,001000,robot_3cam,62.88,23.62
sharedlam2,001000,robot_3cam,34.7,-14.34
sharedlam2,001000,robot_3cam,65.88,26.77
sharedlam2,001000,robot_3cam,39.53,20.7
sharedlam2,001000,robot_3cam,64.21,7.13
sharedlam2,001000,robot_3cam,35.84,-0.81
sharedlam2,001000,robot_3cam,62.94,-1.61
sharedlam2,001000,robot_3cam,60.76,3.41
sharedlam2,001000,robot_3cam,48.5,-14.67
sharedlam2,001000,robot_3cam,22.16,-11.51
sharedlam2,001000,robot_3cam,63.43,-36.89
sharedlam2,001000,robot_3cam,11.78,-9.8
sharedlam2,001000,robot_3cam,35.76,-24.91
sharedlam2,001000,robot_3cam,73.92,-8.48
sharedlam2,001000,robot_3cam,24.02,-17.82
sharedlam2,001000,robot_3cam,63.16,6.7
