model,checkpoint,view,source,tsne_x,tsne_y
sharedlam2,001000,motion,robot_3cam,52.43,-27.99
sharedlam2,001000,motion,robot_3cam,14.49,19.58
sharedlam2,001000,motion,robot_3cam,6.36,-52.85
sharedlam2,001000,motion,robot_3cam,67.61,-2.98
sharedlam2,001000,motion,robot_3cam,-55.98,4.72
sharedlam2,001000,motion,robot_3cam,-41.47,44.36
sharedlam2,001000,motion,robot_3cam,-37.59,-22.81
sharedlam2,001000,motion,robot_3cam,-34.32,19.85
sharedlam2,001000,motion,robot_3cam,-2.61,30.22
sharedlam2,001000,motion,robot_3cam,-20.46,5.16
sharedlam2,001000,motion,robot_3cam,89.16,2.17
sharedlam2,001000,motion,robot_3cam,-39.56,-41.77
sharedlam2,001000,motion,robot_3cam,-57.09,21.11
sharedlam2,001000,motion,robot_3cam,0.46,9.61
sharedlam2,001000,motion,robot_3cam,63.33,-9.17
sharedlam2,001000,motion,robot_3cam,-63.07,26.67
sharedlam2,001000,motion,robot_3cam,84.66,5.29
sharedlam2,001000,motion,robot_3cam,-65.15,35.01
sharedlam2,001000,motion,robot_3cam,-52.66,0.59
sharedlam2,001000,motion,robot_3cam,-34.35,29.81
sharedlam2,001000,motion,robot_3cam,-67.84,-11.31
sharedlam2,001000,motion,robot_3cam,5.95,15.57
sharedlam2,001000,motion,robot_3cam,-17.44,33.64
sharedlam2,001000,motion,robot_3cam,46.8,20.58
sharedlam2,001000,motion,robot_3cam,-41.32,20.4
sharedlam2,001000,motion,robot_3cam,0.92,-17.15
sharedlam2,001000,motion,robot_3cam,-20.37,-42.96
sharedlam2,001000,motion,robot_3cam,79.36,13.01
sharedlam2,001000,motion,robot_3cam,-9.72,9.84
sharedlam2,001000,motion,robot_3cam,-39.38,33.51
sharedlam2,001000,motion,robot_3cam,-82.54,23.1
sharedlam2,001000,motion,robot_3cam,-13.53,19.41
sharedlam2,001000,motion,robot_3cam,-47.37,41.87
sharedlam2,001000,motion,robot_3cam,0.62,-28.41
sharedlam2,001000,motion,robot_3cam,-82.02,20.2
sharedlam2,001000,motion,robot_3cam,-40.13,43.17
sharedlam2,001000,motion,robot_3cam,-61.22,15.22
sharedlam2,001000,motion,robot_3cam,-23.39,4.4
sharedlam2,001000,motion,robot_3cam,16.25,-28.63
sharedlam2,001000,motion,robot_3cam,15.58,-40.26
sharedlam2,001000,motion,robot_3cam,-0.84,48.48
sharedlam2,001000,motion,robot_3cam,-19.83,-34.88
sharedlam2,001000,motion,robot_3cam,26.26,-45.18
sharedlam2,001000,motion,robot_3cam,60.99,-0.4
sharedlam2,001000,motion,robot_3cam,-53.97,-33.37
sharedlam2,001000,motion,robot_3cam,-50.17,37.35
sharedlam2,001000,motion,robot_3cam,31.09,-8.63
sharedlam2,001000,motion,robot_3cam,-16.24,-51.72
sharedlam2,001000,motion,robot_3cam,-1.89,18.1
sharedlam2,001000,motion,robot_3cam,-58.18,15.22
sharedlam2,001000,motion,robot_3cam,-2.58,-31.62
sharedlam2,001000,motion,robot_3cam,-11.27,-58.33
sharedlam2,001000,motion,robot_3cam,56.85,37.42
sharedlam2,001000,motion,robot_3cam,60.2,38.11
sharedlam2,001000,motion,robot_3cam,-16.27,23.56
sharedlam2,001000,motion,robot_3cam,-28.38,-11.51
sharedlam2,001000,motion,robot_3cam,47.68,1.25
sharedlam2,001000,motion,robot_3cam,17.22,-42.26
sharedlam2,001000,motion,robot_3cam,-15.56,-59.55
sharedlam2,001000,motion,robot_3cam,-10.07,11.8
sharedlam2,001000,motion,robot_3cam,-14.36,-7.19
sharedlam2,001000,motion,robot_3cam,-50.99,-17.98
sharedlam2,001000,motion,robot_3cam,-2.1,48.31
sharedlam2,001000,motion,robot_3cam,56.41,36.67
sharedlam2,001000,motion,robot_3cam,-54.38,24.5
sharedlam2,001000,motion,robot_3cam,66.5,33.75
sharedlam2,001000,motion,robot_3cam,-50.47,-26.16
sharedlam2,001000,motion,robot_3cam,-38.61,7.89
sharedlam2,001000,motion,robot_3cam,-71.36,6.78
sharedlam2,001000,motion,robot_3cam,25.58,2.09
sharedlam2,001000,motion,robot_3cam,-21.0,-13.73
sharedlam2,001000,motion,robot_3cam,77.9,-5.82
sharedlam2,001000,motion,robot_3cam,82.03,4.45
sharedlam2,001000,motion,robot_3cam,62.79,34.02
sharedlam2,001000,motion,robot_3cam,21.52,-21.76
sharedlam2,001000,motion,robot_3cam,-2.87,13.87
sharedlam2,001000,motion,robot_3cam,13.77,-8.03
sharedlam2,001000,motion,robot_3cam,-5.96,0.26
sharedlam2,001000,motion,robot_3cam,76.85,-6.88
sharedlam2,001000,motion,robot_3cam,-15.34,11.0
sharedlam2,001000,motion,robot_3cam,-13.17,-37.55
sharedlam2,001000,motion,robot_3cam,31.76,-18.39
sharedlam2,001000,motion,robot_3cam,91.27,8.62
sharedlam2,001000,motion,robot_3cam,-15.52,23.11
sharedlam2,001000,motion,robot_3cam,-39.93,40.48
sharedlam2,001000,motion,robot_3cam,-13.85,30.0
sharedlam2,001000,motion,robot_3cam,-45.59,37.29
sharedlam2,001000,motion,robot_3cam,24.8,-16.17
sharedlam2,001000,motion,robot_3cam,-13.05,-15.01
sharedlam2,001000,motion,robot_3cam,14.49,19.41
sharedlam2,001000,motion,robot_3cam,-73.19,-15.71
sharedlam2,001000,motion,robot_3cam,-15.74,9.01
sharedlam2,001000,motion,robot_3cam,88.32,15.29
sharedlam2,001000,motion,robot_3cam,-50.74,5.16
sharedlam2,001000,motion,robot_3cam,-67.47,16.59
sharedlam2,001000,motion,robot_3cam,-73.82,22.79
sharedlam2,001000,motion,robot_3cam,-34.38,-17.92
sharedlam2,001000,motion,robot_3cam,50.57,-32.49
sharedlam2,001000,motion,robot_3cam,-7.52,15.91
sharedlam2,001000,motion,robot_3cam,-77.99,25.43
sharedlam2,001000,motion,robot_3cam,-36.67,29.19
sharedlam2,001000,motion,robot_3cam,-15.98,-15.37
sharedlam2,001000,motion,robot_3cam,-72.58,17.85
sharedlam2,001000,motion,robot_3cam,-33.74,-9.44
sharedlam2,001000,motion,robot_3cam,-77.46,-7.53
sharedlam2,001000,motion,robot_3cam,-13.97,-38.92
sharedlam2,001000,motion,robot_3cam,-39.12,-39.89
sharedlam2,001000,motion,robot_3cam,-51.24,30.89
sharedlam2,001000,motion,robot_3cam,-35.24,-7.19
sharedlam2,001000,motion,robot_3cam,-53.51,31.27
sharedlam2,001000,motion,robot_3cam,-5.21,46.07
sharedlam2,001000,motion,robot_3cam,14.56,-40.62
sharedlam2,001000,motion,robot_3cam,-61.46,37.26
sharedlam2,001000,motion,robot_3cam,-70.53,8.47
sharedlam2,001000,motion,robot_3cam,40.42,0.62
sharedlam2,001000,motion,robot_3cam,3.56,-33.24
sharedlam2,001000,motion,robot_3cam,-66.9,31.47
sharedlam2,001000,motion,robot_3cam,60.6,33.77
sharedlam2,001000,motion,robot_3cam,-13.55,-38.29
sharedlam2,001000,motion,robot_3cam,-16.35,-58.07
sharedlam2,001000,motion,robot_3cam,34.46,4.07
sharedlam2,001000,motion,robot_3cam,-19.93,8.82
sharedlam2,001000,motion,robot_3cam,-64.37,29.2
sharedlam2,001000,motion,robot_3cam,-48.33,46.7
sharedlam2,001000,motion,robot_3cam,32.26,-4.72
sharedlam2,001000,motion,robot_3cam,-40.52,19.73
sharedlam2,001000,motion,robot_3cam,17.75,7.23
sharedlam2,001000,motion,robot_3cam,86.02,10.34
sharedlam2,001000,motion,robot_3cam,-70.51,-11.42
sharedlam2,001000,motion,robot_3cam,-60.29,20.68
sharedlam2,001000,motion,robot_3cam,-5.68,44.85
sharedlam2,001000,motion,robot_3cam,-7.24,-8.34
sharedlam2,001000,motion,robot_3cam,6.25,-26.02
sharedlam2,001000,motion,robot_3cam,51.52,-16.64
sharedlam2,001000,motion,robot_3cam,-29.41,-6.39
sharedlam2,001000,motion,robot_3cam,10.7,-40.43
sharedlam2,001000,motion,robot_3cam,53.44,30.12
sharedlam2,001000,motion,robot_3cam,17.0,-29.28
sharedlam2,001000,motion,robot_3cam,17.91,-8.7
sharedlam2,001000,motion,robot_3cam,91.79,13.43
sharedlam2,001000,motion,robot_3cam,-79.63,22.56
sharedlam2,001000,motion,robot_3cam,1.53,30.57
sharedlam2,001000,motion,robot_3cam,-39.22,-6.42
sharedlam2,001000,motion,robot_3cam,-39.45,-39.94
sharedlam2,001000,motion,robot_3cam,0.65,-27.0
sharedlam2,001000,motion,robot_3cam,94.4,10.25
sharedlam2,001000,motion,robot_3cam,38.08,-27.58
sharedlam2,001000,motion,robot_3cam,-28.51,-8.14
sharedlam2,001000,motion,robot_3cam,-7.24,-12.15
sharedlam2,001000,motion,robot_3cam,-22.9,-13.27
sharedlam2,001000,motion,robot_3cam,-3.21,-28.25
sharedlam2,001000,motion,robot_3cam,-75.98,-13.74
sharedlam2,001000,motion,robot_3cam,1.1,-25.49
sharedlam2,001000,motion,robot_3cam,72.27,6.62
sharedlam2,001000,motion,robot_3cam,33.89,4.37
sharedlam2,001000,motion,robot_3cam,-13.93,-63.23
sharedlam2,001000,motion,robot_3cam,67.01,3.42
sharedlam2,001000,motion,robot_3cam,-55.64,3.81
sharedlam2,001000,motion,robot_3cam,74.97,-1.31
sharedlam2,001000,motion,robot_3cam,-48.33,43.92
sharedlam2,001000,motion,robot_3cam,-56.45,21.96
sharedlam2,001000,motion,robot_3cam,-68.94,31.68
sharedlam2,001000,motion,robot_3cam,-28.07,31.14
sharedlam2,001000,motion,robot_3cam,-76.73,11.64
sharedlam2,001000,motion,robot_3cam,-77.1,-5.47
sharedlam2,001000,motion,robot_3cam,67.25,2.09
sharedlam2,001000,motion,robot_3cam,25.32,-20.36
sharedlam2,001000,motion,robot_3cam,-48.31,-35.15
sharedlam2,001000,motion,robot_3cam,-77.9,26.67
sharedlam2,001000,motion,robot_3cam,-57.09,-35.65
sharedlam2,001000,motion,robot_3cam,-71.81,10.26
sharedlam2,001000,motion,robot_3cam,12.99,-22.96
sharedlam2,001000,motion,robot_3cam,-79.49,12.77
sharedlam2,001000,motion,robot_3cam,66.31,34.34
sharedlam2,001000,motion,robot_3cam,-1.71,-10.28
sharedlam2,001000,motion,robot_3cam,-2.98,-40.24
sharedlam2,001000,motion,robot_3cam,82.26,26.69
sharedlam2,001000,motion,robot_3cam,-6.02,-18.46
sharedlam2,001000,motion,robot_3cam,31.0,-47.77
sharedlam2,001000,motion,robot_3cam,-81.71,23.05
sharedlam2,001000,motion,robot_3cam,-29.92,30.53
sharedlam2,001000,motion,robot_3cam,-64.05,27.24
sharedlam2,001000,motion,robot_3cam,-43.67,41.63
sharedlam2,001000,motion,robot_3cam,-7.92,27.82
sharedlam2,001000,motion,robot_3cam,-50.87,-20.78
sharedlam2,001000,motion,robot_3cam,-2.33,33.77
sharedlam2,001000,motion,robot_3cam,2.11,-18.16
sharedlam2,001000,motion,robot_3cam,-56.63,14.65
sharedlam2,001000,motion,robot_3cam,-51.36,-36.36
sharedlam2,001000,motion,robot_3cam,37.88,28.47
sharedlam2,001000,motion,robot_3cam,-65.13,26.67
sharedlam2,001000,motion,robot_3cam,31.11,-49.23
sharedlam2,001000,motion,robot_3cam,-11.47,28.53
sharedlam2,001000,motion,robot_3cam,-50.62,42.45
sharedlam2,001000,motion,robot_3cam,-80.12,24.69
sharedlam2,001000,motion,robot_3cam,-81.44,20.17
sharedlam2,001000,motion,robot_3cam,-38.65,34.58
sharedlam2,001000,motion,robot_3cam,-14.61,-38.74
sharedlam2,001000,motion,robot_3cam,31.43,-4.31
sharedlam2,001000,motion,robot_3cam,-4.71,49.74
sharedlam2,001000,motion,robot_3cam,-48.69,26.32
sharedlam2,001000,motion,robot_3cam,-74.23,-2.65
sharedlam2,001000,motion,robot_3cam,-59.3,30.87
sharedlam2,001000,motion,robot_3cam,10.97,37.04
sharedlam2,001000,motion,robot_3cam,37.96,-27.58
sharedlam2,001000,motion,robot_3cam,30.59,33.67
sharedlam2,001000,motion,robot_3cam,-3.26,25.09
sharedlam2,001000,motion,robot_3cam,-12.95,-32.16
sharedlam2,001000,motion,robot_3cam,-7.05,18.68
sharedlam2,001000,motion,robot_3cam,-21.01,-29.48
sharedlam2,001000,motion,robot_3cam,-77.86,-9.1
sharedlam2,001000,motion,robot_3cam,-51.29,-36.57
sharedlam2,001000,motion,robot_3cam,-77.15,6.88
sharedlam2,001000,motion,robot_3cam,-31.84,28.82
sharedlam2,001000,motion,robot_3cam,29.53,31.4
sharedlam2,001000,motion,robot_3cam,32.3,4.05
sharedlam2,001000,motion,robot_3cam,-9.41,-22.56
sharedlam2,001000,motion,robot_3cam,-28.78,27.93
sharedlam2,001000,motion,robot_3cam,8.72,-26.59
sharedlam2,001000,motion,robot_3cam,90.07,7.21
sharedlam2,001000,motion,robot_3cam,-11.78,-14.46
sharedlam2,001000,motion,robot_3cam,78.08,7.32
sharedlam2,001000,motion,robot_3cam,74.68,-2.77
sharedlam2,001000,motion,robot_3cam,-64.42,-9.34
sharedlam2,001000,motion,robot_3cam,-45.86,44.01
sharedlam2,001000,motion,robot_3cam,-20.15,-42.73
sharedlam2,001000,motion,robot_3cam,-47.22,37.71
sharedlam2,001000,motion,robot_3cam,-75.5,-4.56
sharedlam2,001000,motion,robot_3cam,-60.04,35.27
sharedlam2,001000,motion,robot_3cam,-66.89,32.89
sharedlam2,001000,motion,robot_3cam,4.1,-23.51
sharedlam2,001000,motion,robot_3cam,11.69,-40.19
sharedlam2,001000,motion,robot_3cam,-56.6,21.19
sharedlam2,001000,motion,robot_3cam,15.75,7.38
sharedlam2,001000,motion,robot_3cam,-46.08,-0.13
sharedlam2,001000,motion,robot_3cam,-47.82,27.25
sharedlam2,001000,motion,robot_3cam,-32.56,21.77
sharedlam2,001000,motion,robot_3cam,-56.12,-32.99
sharedlam2,001000,motion,robot_3cam,33.63,-18.71
sharedlam2,001000,motion,robot_3cam,-62.65,12.97
sharedlam2,001000,motion,robot_3cam,-7.59,-2.57
sharedlam2,001000,motion,robot_3cam,-49.71,30.0
sharedlam2,001000,motion,robot_3cam,-4.44,-14.27
sharedlam2,001000,motion,robot_3cam,32.36,-22.44
sharedlam2,001000,motion,robot_3cam,47.76,-23.43
sharedlam2,001000,motion,robot_3cam,-4.8,-21.37
sharedlam2,001000,motion,robot_3cam,-61.55,25.61
sharedlam2,001000,motion,robot_3cam,-29.1,-26.81
sharedlam2,001000,motion,robot_3cam,12.86,-52.24
sharedlam2,001000,motion,robot_3cam,-1.33,-24.26
sharedlam2,001000,motion,robot_3cam,-11.83,-6.88
sharedlam2,001000,motion,robot_3cam,37.06,15.91
sharedlam2,001000,motion,robot_3cam,-46.1,27.12
sharedlam2,001000,motion,robot_3cam,-63.01,35.75
sharedlam2,001000,motion,robot_3cam,60.2,12.57
sharedlam2,001000,motion,robot_3cam,-5.23,-30.35
sharedlam2,001000,motion,robot_3cam,-59.79,36.23
sharedlam2,001000,motion,robot_3cam,-17.83,-56.71
sharedlam2,001000,motion,robot_3cam,-41.7,1.77
sharedlam2,001000,motion,robot_3cam,-54.93,-3.54
sharedlam2,001000,motion,robot_3cam,-67.3,33.84
sharedlam2,001000,motion,robot_3cam,-34.76,-17.97
sharedlam2,001000,motion,robot_3cam,-11.91,-32.49
sharedlam2,001000,motion,robot_3cam,51.5,30.62
sharedlam2,001000,motion,robot_3cam,-53.85,-2.42
sharedlam2,001000,motion,robot_3cam,-48.54,34.38
sharedlam2,001000,motion,robot_3cam,-82.27,20.48
sharedlam2,001000,motion,robot_3cam,-57.98,26.54
sharedlam2,001000,motion,robot_3cam,-3.73,-30.79
sharedlam2,001000,motion,robot_3cam,-64.81,34.9
sharedlam2,001000,motion,robot_3cam,-5.83,-18.78
sharedlam2,001000,motion,robot_3cam,-36.09,-22.56
sharedlam2,001000,motion,robot_3cam,-48.18,-32.2
sharedlam2,001000,motion,robot_3cam,-7.07,-30.62
sharedlam2,001000,motion,robot_3cam,-78.63,21.39
sharedlam2,001000,motion,robot_3cam,-3.56,25.07
sharedlam2,001000,motion,robot_3cam,41.29,-33.35
sharedlam2,001000,motion,robot_3cam,4.23,7.85
sharedlam2,001000,motion,robot_3cam,-36.14,-10.76
sharedlam2,001000,motion,robot_3cam,26.16,37.74
sharedlam2,001000,motion,robot_3cam,-59.86,2.51
sharedlam2,001000,motion,robot_3cam,-68.41,20.36
sharedlam2,001000,motion,robot_3cam,7.51,40.58
sharedlam2,001000,motion,robot_3cam,94.25,8.8
sharedlam2,001000,motion,robot_3cam,-56.46,11.88
sharedlam2,001000,motion,robot_3cam,58.2,34.62
sharedlam2,001000,motion,robot_3cam,90.78,20.95
sharedlam2,001000,motion,robot_3cam,66.93,31.71
sharedlam2,001000,motion,robot_3cam,-49.13,-18.22
sharedlam2,001000,motion,robot_3cam,61.04,4.57
sharedlam2,001000,motion,robot_3cam,12.3,-13.68
sharedlam2,001000,motion,robot_3cam,88.98,10.19
sharedlam2,001000,motion,robot_3cam,-59.51,35.77
sharedlam2,001000,motion,robot_3cam,-33.5,-20.7
sharedlam2,001000,motion,robot_3cam,-34.38,-18.03
sharedlam2,001000,motion,robot_3cam,22.02,-20.0
sharedlam2,001000,motion,robot_3cam,-65.79,26.04
sharedlam2,001000,motion,robot_3cam,-38.29,34.3
sharedlam2,001000,motion,robot_3cam,-18.23,-56.99
sharedlam2,001000,motion,robot_3cam,-11.0,-59.14
sharedlam2,001000,motion,robot_3cam,-37.9,3.1
sharedlam2,001000,motion,robot_3cam,-44.78,1.64
sharedlam2,001000,motion,robot_3cam,30.29,13.67
sharedlam2,001000,motion,robot_3cam,68.0,22.25
sharedlam2,001000,motion,robot_3cam,37.66,26.36
sharedlam2,001000,motion,robot_3cam,-29.9,-24.1
sharedlam2,001000,motion,robot_3cam,-50.72,-17.21
sharedlam2,001000,motion,robot_3cam,-54.77,34.6
sharedlam2,001000,motion,robot_3cam,65.21,3.38
sharedlam2,001000,motion,robot_3cam,62.23,-7.95
sharedlam2,001000,motion,robot_3cam,38.89,26.72
sharedlam2,001000,motion,robot_3cam,-79.21,-10.18
sharedlam2,001000,motion,robot_3cam,-31.77,9.09
sharedlam2,001000,motion,robot_3cam,65.8,36.3
sharedlam2,001000,motion,robot_3cam,-69.28,32.33
sharedlam2,001000,motion,robot_3cam,26.71,-46.6
sharedlam2,001000,motion,robot_3cam,-39.37,27.65
sharedlam2,001000,motion,robot_3cam,-78.96,-10.01
sharedlam2,001000,motion,robot_3cam,-52.73,-38.81
sharedlam2,001000,motion,robot_3cam,-60.2,21.44
sharedlam2,001000,motion,robot_3cam,-57.83,13.39
sharedlam2,001000,motion,robot_3cam,-28.39,-10.55
sharedlam2,001000,motion,robot_3cam,-38.36,34.44
sharedlam2,001000,motion,robot_3cam,-35.99,-18.67
sharedlam2,001000,motion,robot_3cam,-32.78,-11.13
sharedlam2,001000,motion,robot_3cam,80.68,4.64
sharedlam2,001000,motion,robot_3cam,-25.17,7.66
sharedlam2,001000,motion,robot_3cam,-12.71,30.55
sharedlam2,001000,motion,robot_3cam,-61.77,-6.21
sharedlam2,001000,motion,robot_3cam,-30.81,34.33
sharedlam2,001000,motion,robot_3cam,-65.8,-11.67
sharedlam2,001000,motion,robot_3cam,25.56,34.21
sharedlam2,001000,motion,robot_3cam,-20.2,26.98
sharedlam2,001000,motion,robot_3cam,-70.48,12.68
sharedlam2,001000,motion,robot_3cam,-54.29,10.62
sharedlam2,001000,motion,robot_3cam,82.98,2.12
sharedlam2,001000,motion,robot_3cam,-13.49,-12.57
sharedlam2,001000,motion,robot_3cam,-56.98,35.36
sharedlam2,001000,motion,robot_3cam,68.57,-3.76
sharedlam2,001000,motion,robot_3cam,-39.38,28.84
sharedlam2,001000,motion,robot_3cam,60.01,37.97
sharedlam2,001000,motion,robot_3cam,-34.7,30.01
sharedlam2,001000,motion,robot_3cam,58.52,34.9
sharedlam2,001000,motion,robot_3cam,-11.94,-20.75
sharedlam2,001000,motion,robot_3cam,16.47,-42.94
sharedlam2,001000,motion,robot_3cam,95.33,11.64
sharedlam2,001000,motion,robot_3cam,-60.7,0.49
sharedlam2,001000,motion,robot_3cam,-12.82,-6.45
sharedlam2,001000,motion,robot_3cam,25.01,14.37
sharedlam2,001000,motion,robot_3cam,3.75,2.6
sharedlam2,001000,motion,robot_3cam,61.64,-8.47
sharedlam2,001000,motion,robot_3cam,-40.21,42.54
sharedlam2,001000,motion,robot_3cam,-48.51,-34.76
sharedlam2,001000,motion,robot_3cam,70.25,2.09
sharedlam2,001000,motion,robot_3cam,53.64,-31.66
sharedlam2,001000,motion,robot_3cam,-78.89,18.74
sharedlam2,001000,motion,robot_3cam,-85.17,19.57
sharedlam2,001000,motion,robot_3cam,-44.7,1.68
sharedlam2,001000,motion,robot_3cam,-17.36,26.5
sharedlam2,001000,motion,robot_3cam,-43.3,5.09
sharedlam2,001000,motion,robot_3cam,62.22,36.04
sharedlam2,001000,motion,robot_3cam,2.57,28.45
sharedlam2,001000,motion,robot_3cam,-56.65,1.54
sharedlam2,001000,motion,robot_3cam,54.87,5.2
sharedlam2,001000,motion,robot_3cam,-77.32,26.14
sharedlam2,001000,motion,robot_3cam,-52.72,0.3
sharedlam2,001000,motion,robot_3cam,14.05,-10.53
sharedlam2,001000,motion,robot_3cam,-56.61,13.47
sharedlam2,001000,motion,robot_3cam,52.55,-32.16
sharedlam2,001000,motion,robot_3cam,10.94,-27.15
sharedlam2,001000,motion,robot_3cam,-58.74,34.99
sharedlam2,001000,motion,robot_3cam,-19.51,-28.67
sharedlam2,001000,motion,robot_3cam,-39.68,-39.13
sharedlam2,001000,motion,robot_3cam,-17.84,29.25
sharedlam2,001000,motion,robot_3cam,-65.48,33.81
sharedlam2,001000,motion,robot_3cam,-6.67,-39.56
sharedlam2,001000,motion,robot_3cam,-60.72,30.5
sharedlam2,001000,motion,robot_3cam,22.51,-4.87
sharedlam2,001000,motion,robot_3cam,67.68,34.6
sharedlam2,001000,motion,robot_3cam,87.72,2.18
sharedlam2,001000,motion,robot_3cam,-66.52,31.24
sharedlam2,001000,motion,robot_3cam,-11.99,-20.66
sharedlam2,001000,motion,robot_3cam,7.74,-25.23
sharedlam2,001000,motion,robot_3cam,-36.25,26.95
sharedlam2,001000,motion,robot_3cam,55.43,2.09
sharedlam2,001000,motion,robot_3cam,-73.13,-12.35
sharedlam2,001000,motion,robot_3cam,68.38,34.47
sharedlam2,001000,motion,robot_3cam,-65.58,27.43
sharedlam2,001000,motion,robot_3cam,-67.02,31.91
sharedlam2,001000,motion,robot_3cam,4.12,-26.48
sharedlam2,001000,motion,robot_3cam,95.11,12.12
sharedlam2,001000,motion,robot_3cam,-2.59,-10.21
sharedlam2,001000,motion,robot_3cam,-47.44,46.04
sharedlam2,001000,motion,robot_3cam,-4.24,-39.43
sharedlam2,001000,motion,robot_3cam,-37.29,-21.62
sharedlam2,001000,motion,robot_3cam,61.84,20.28
sharedlam2,001000,motion,robot_3cam,-8.38,-7.15
sharedlam2,001000,motion,robot_3cam,-70.93,-8.61
sharedlam2,001000,motion,robot_3cam,19.48,-51.87
sharedlam2,001000,motion,robot_3cam,-29.23,3.48
sharedlam2,001000,motion,robot_3cam,75.05,-2.45
sharedlam2,001000,motion,robot_3cam,22.67,-2.17
sharedlam2,001000,motion,robot_3cam,-43.14,38.63
sharedlam2,001000,motion,robot_3cam,73.76,-4.34
sharedlam2,001000,motion,robot_3cam,-3.53,-44.36
sharedlam2,001000,motion,robot_3cam,-55.3,35.08
sharedlam2,001000,motion,robot_3cam,73.38,-0.55
sharedlam2,001000,motion,robot_3cam,0.31,-30.39
sharedlam2,001000,motion,robot_3cam,-13.43,9.2
sharedlam2,001000,motion,robot_3cam,77.59,14.9
sharedlam2,001000,motion,robot_3cam,53.75,29.91
sharedlam2,001000,motion,robot_3cam,-13.85,18.94
sharedlam2,001000,motion,robot_3cam,-51.75,-7.76
sharedlam2,001000,motion,robot_3cam,5.56,-12.01
sharedlam2,001000,motion,robot_3cam,-74.6,18.52
sharedlam2,001000,motion,robot_3cam,27.11,12.74
sharedlam2,001000,motion,robot_3cam,-42.69,14.3
sharedlam2,001000,motion,robot_3cam,-3.36,-28.32
sharedlam2,001000,motion,robot_3cam,-22.23,-4.51
sharedlam2,001000,motion,robot_3cam,-67.25,32.78
sharedlam2,001000,motion,robot_3cam,24.54,-22.67
sharedlam2,001000,motion,robot_3cam,-45.16,-36.59
sharedlam2,001000,motion,robot_3cam,-15.33,-45.56
sharedlam2,001000,motion,robot_3cam,-38.54,-7.15
sharedlam2,001000,motion,robot_3cam,-52.18,-39.0
sharedlam2,001000,motion,robot_3cam,-8.67,-33.07
sharedlam2,001000,motion,robot_3cam,91.58,7.15
sharedlam2,001000,motion,robot_3cam,16.47,-10.17
sharedlam2,001000,motion,robot_3cam,-25.24,5.93
sharedlam2,001000,motion,robot_3cam,1.46,-50.47
sharedlam2,001000,motion,robot_3cam,-25.84,-22.23
sharedlam2,001000,motion,robot_3cam,24.32,2.49
sharedlam2,001000,motion,robot_3cam,64.58,-3.88
sharedlam2,001000,motion,robot_3cam,-30.73,32.03
sharedlam2,001000,motion,robot_3cam,-22.33,27.81
sharedlam2,001000,motion,robot_3cam,83.69,1.4
sharedlam2,001000,motion,robot_3cam,-18.19,-10.67
sharedlam2,001000,motion,robot_3cam,-49.49,36.18
sharedlam2,001000,motion,robot_3cam,22.34,-5.33
sharedlam2,001000,motion,robot_3cam,89.66,6.82
sharedlam2,001000,motion,robot_3cam,-32.22,8.45
sharedlam2,001000,motion,robot_3cam,4.01,-53.06
sharedlam2,001000,motion,robot_3cam,-11.95,10.24
sharedlam2,001000,motion,robot_3cam,75.58,-7.27
sharedlam2,001000,motion,robot_3cam,88.65,5.56
sharedlam2,001000,motion,robot_3cam,93.9,8.74
sharedlam2,001000,motion,robot_3cam,74.59,-8.55
sharedlam2,001000,motion,robot_3cam,-55.82,33.58
sharedlam2,001000,motion,robot_3cam,-55.59,25.22
sharedlam2,001000,motion,robot_3cam,35.59,4.59
sharedlam2,001000,motion,robot_3cam,-56.39,11.49
sharedlam2,001000,motion,robot_3cam,-12.45,-5.95
sharedlam2,001000,motion,robot_3cam,-1.08,-11.48
sharedlam2,001000,motion,robot_3cam,28.7,-24.6
sharedlam2,001000,motion,robot_3cam,10.71,-22.65
sharedlam2,001000,motion,robot_3cam,9.68,36.68
sharedlam2,001000,motion,robot_3cam,-6.33,-13.17
sharedlam2,001000,motion,robot_3cam,14.79,-41.36
sharedlam2,001000,motion,robot_3cam,85.22,3.15
sharedlam2,001000,motion,robot_3cam,91.41,4.01
sharedlam2,001000,motion,robot_3cam,-9.78,0.33
sharedlam2,001000,motion,robot_3cam,-10.73,10.36
sharedlam2,001000,motion,robot_3cam,-1.74,-39.03
sharedlam2,001000,motion,robot_3cam,-13.98,25.25
sharedlam2,001000,motion,robot_3cam,-10.08,-31.91
sharedlam2,001000,motion,robot_3cam,81.27,14.2
sharedlam2,001000,motion,robot_3cam,49.2,2.63
sharedlam2,001000,motion,robot_3cam,-52.59,-1.85
sharedlam2,001000,motion,robot_3cam,21.47,-5.94
sharedlam2,001000,motion,robot_3cam,32.54,-23.78
sharedlam2,001000,motion,robot_3cam,-69.26,11.55
sharedlam2,001000,motion,robot_3cam,-12.61,-19.4
sharedlam2,001000,motion,robot_3cam,-9.53,40.97
sharedlam2,001000,motion,robot_3cam,0.47,-10.82
sharedlam2,001000,motion,robot_3cam,-75.72,-6.14
sharedlam2,001000,motion,robot_3cam,11.38,-10.5
sharedlam2,001000,motion,robot_3cam,-38.82,-6.99
sharedlam2,001000,motion,robot_3cam,71.51,18.01
sharedlam2,001000,motion,robot_3cam,-74.64,17.14
sharedlam2,001000,motion,robot_3cam,82.97,22.84
