teacher,n_emb,checkpoint,embodiment,tsne_x,tsne_y
xemb4all,5,070000,kinova3,41.42,33.02
xemb4all,5,070000,kinova3,31.47,59.6
xemb4all,5,070000,kinova3,-50.93,11.31
xemb4all,5,070000,kinova3,-10.78,76.76
xemb4all,5,070000,kinova3,-9.99,62.66
xemb4all,5,070000,kinova3,-42.92,-0.2
xemb4all,5,070000,kinova3,-51.5,-68.35
xemb4all,5,070000,kinova3,52.55,41.53
xemb4all,5,070000,kinova3,-68.31,-36.67
xemb4all,5,070000,kinova3,45.48,27.3
xemb4all,5,070000,kinova3,35.32,35.08
xemb4all,5,070000,kinova3,-39.51,-37.03
xemb4all,5,070000,kinova3,11.48,19.69
xemb4all,5,070000,kinova3,-66.18,-50.59
xemb4all,5,070000,kinova3,-61.77,-42.88
xemb4all,5,070000,kinova3,41.63,84.64
xemb4all,5,070000,kinova3,20.38,70.64
xemb4all,5,070000,kinova3,3.16,83.95
xemb4all,5,070000,kinova3,-30.47,96.95
xemb4all,5,070000,kinova3,26.74,31.74
xemb4all,5,070000,kinova3,40.79,84.53
xemb4all,5,070000,kinova3,3.01,33.55
xemb4all,5,070000,kinova3,12.91,19.43
xemb4all,5,070000,kinova3,42.87,76.65
xemb4all,5,070000,kinova3,37.48,30.97
xemb4all,5,070000,kinova3,-14.26,75.35
xemb4all,5,070000,kinova3,-15.41,74.66
xemb4all,5,070000,kinova3,-82.96,-5.01
xemb4all,5,070000,kinova3,41.81,48.36
xemb4all,5,070000,kinova3,-65.92,-50.48
xemb4all,5,070000,kinova3,-53.3,-71.91
xemb4all,5,070000,kinova3,-87.97,24.28
xemb4all,5,070000,kinova3,56.98,63.91
xemb4all,5,070000,kinova3,14.23,36.86
xemb4all,5,070000,kinova3,9.62,23.21
xemb4all,5,070000,kinova3,-8.84,76.9
xemb4all,5,070000,kinova3,-3.26,87.99
xemb4all,5,070000,kinova3,-62.02,-42.97
xemb4all,5,070000,kinova3,33.5,35.6
xemb4all,5,070000,kinova3,45.88,84.35
xemb4all,5,070000,kinova3,-5.47,62.86
xemb4all,5,070000,kinova3,-15.37,103.74
xemb4all,5,070000,kinova3,-22.72,94.48
xemb4all,5,070000,kinova3,-48.95,-35.93
xemb4all,5,070000,kinova3,-13.29,74.05
xemb4all,5,070000,kinova3,33.21,34.77
xemb4all,5,070000,kinova3,23.85,19.28
xemb4all,5,070000,kinova3,-64.38,-51.3
xemb4all,5,070000,kinova3,43.38,89.48
xemb4all,5,070000,kinova3,-25.46,80.34
xemb4all,5,070000,kinova3,-47.71,74.68
xemb4all,5,070000,kinova3,40.08,83.37
xemb4all,5,070000,kinova3,31.07,32.64
xemb4all,5,070000,kinova3,-39.37,-40.33
xemb4all,5,070000,kinova3,-59.3,26.76
xemb4all,5,070000,kinova3,-46.84,-23.88
xemb4all,5,070000,kinova3,-45.39,-26.38
xemb4all,5,070000,kinova3,-60.67,-44.87
xemb4all,5,070000,kinova3,-68.46,-1.17
xemb4all,5,070000,kinova3,8.34,32.6
xemb4all,5,070000,kinova3,-62.25,-9.77
xemb4all,5,070000,kinova3,36.8,83.58
xemb4all,5,070000,kinova3,-66.08,-50.69
xemb4all,5,070000,kinova3,-44.25,-18.75
xemb4all,5,070000,kinova3,-47.47,-28.12
xemb4all,5,070000,kinova3,-65.59,-16.72
xemb4all,5,070000,kinova3,60.23,49.67
xemb4all,5,070000,kinova3,-67.5,0.43
xemb4all,5,070000,kinova3,27.11,76.2
xemb4all,5,070000,kinova3,27.91,97.85
xemb4all,5,070000,kinova3,30.67,35.14
xemb4all,5,070000,kinova3,37.36,97.79
xemb4all,5,070000,kinova3,-9.05,70.4
xemb4all,5,070000,kinova3,22.69,27.25
xemb4all,5,070000,kinova3,-37.93,61.06
xemb4all,5,070000,kinova3,-55.66,-72.62
xemb4all,5,070000,kinova3,-44.09,80.38
xemb4all,5,070000,kinova3,-52.53,-29.84
xemb4all,5,070000,kinova3,32.32,34.84
xemb4all,5,070000,kinova3,-23.77,71.85
xemb4all,5,070000,kinova3,47.58,26.42
xemb4all,5,070000,kinova3,-52.01,14.47
xemb4all,5,070000,kinova3,43.01,38.94
xemb4all,5,070000,kinova3,-76.24,-14.41
xemb4all,5,070000,kinova3,3.44,31.55
xemb4all,5,070000,kinova3,-3.2,44.44
xemb4all,5,070000,kinova3,-46.41,68.97
xemb4all,5,070000,kinova3,-81.07,-12.65
xemb4all,5,070000,kinova3,-18.31,66.98
xemb4all,5,070000,kinova3,18.66,95.72
xemb4all,5,070000,kinova3,-52.64,-75.85
xemb4all,5,070000,kinova3,-17.98,66.41
xemb4all,5,070000,kinova3,28.2,99.21
xemb4all,5,070000,kinova3,-60.11,-42.3
xemb4all,5,070000,kinova3,-106.59,10.94
xemb4all,5,070000,kinova3,2.69,83.34
xemb4all,5,070000,kinova3,-55.35,-0.07
xemb4all,5,070000,kinova3,49.81,40.57
xemb4all,5,070000,kinova3,-7.23,51.4
xemb4all,5,070000,kinova3,-32.21,-30.7
xemb4all,5,070000,kinova3,29.82,96.22
xemb4all,5,070000,kinova3,-70.98,28.95
xemb4all,5,070000,kinova3,-30.58,57.37
xemb4all,5,070000,kinova3,18.19,69.1
xemb4all,5,070000,kinova3,-53.33,-59.36
xemb4all,5,070000,kinova3,-52.91,-6.32
xemb4all,5,070000,kinova3,-44.92,-55.98
xemb4all,5,070000,kinova3,-62.53,34.17
xemb4all,5,070000,kinova3,26.08,32.47
xemb4all,5,070000,kinova3,-52.8,-10.48
xemb4all,5,070000,kinova3,28.89,84.85
xemb4all,5,070000,kinova3,2.88,22.22
xemb4all,5,070000,kinova3,32.09,93.73
xemb4all,5,070000,kinova3,-63.28,36.4
xemb4all,5,070000,kinova3,16.34,89.86
xemb4all,5,070000,kinova3,36.01,51.77
xemb4all,5,070000,kinova3,-76.67,38.58
xemb4all,5,070000,kinova3,26.0,30.46
xemb4all,5,070000,kinova3,-47.09,-67.47
xemb4all,5,070000,kinova3,-9.24,76.98
xemb4all,5,070000,kinova3,46.9,31.11
xemb4all,5,070000,kinova3,-7.39,62.55
xemb4all,5,070000,kinova3,18.48,93.23
xemb4all,5,070000,kinova3,-8.82,74.36
xemb4all,5,070000,kinova3,-62.65,32.0
xemb4all,5,070000,kinova3,-61.52,-71.56
xemb4all,5,070000,kinova3,-56.1,-30.29
xemb4all,5,070000,kinova3,-64.12,20.55
xemb4all,5,070000,kinova3,26.9,101.68
xemb4all,5,070000,kinova3,-71.96,16.83
xemb4all,5,070000,kinova3,40.44,65.26
xemb4all,5,070000,kinova3,56.25,64.7
xemb4all,5,070000,kinova3,-66.91,-18.27
xemb4all,5,070000,kinova3,-44.47,70.03
xemb4all,5,070000,kinova3,-57.57,29.28
xemb4all,5,070000,kinova3,-39.41,-36.86
xemb4all,5,070000,kinova3,-53.16,-62.69
xemb4all,5,070000,kinova3,33.22,35.61
xemb4all,5,070000,kinova3,17.58,39.2
xemb4all,5,070000,kinova3,23.98,73.62
xemb4all,5,070000,kinova3,-54.92,10.94
xemb4all,5,070000,kinova3,-28.59,88.24
xemb4all,5,070000,kinova3,-17.28,100.57
xemb4all,5,070000,kinova3,-47.13,-53.94
xemb4all,5,070000,kinova3,35.56,83.48
xemb4all,5,070000,kinova3,1.59,33.87
xemb4all,5,070000,kinova3,-74.92,-17.79
xemb4all,5,070000,kinova3,38.06,94.12
xemb4all,5,070000,kinova3,-43.59,-24.93
xemb4all,5,070000,kinova3,-87.53,23.97
xemb4all,5,070000,kinova3,-45.21,69.51
xemb4all,5,070000,kinova3,16.13,92.08
xemb4all,5,070000,kinova3,41.26,92.6
xemb4all,5,070000,kinova3,19.6,17.89
xemb4all,5,070000,kinova3,-54.74,-65.87
xemb4all,5,070000,kinova3,-54.42,-47.49
xemb4all,5,070000,kinova3,-40.8,-43.1
xemb4all,5,070000,kinova3,-35.9,-21.12
xemb4all,5,070000,kinova3,-81.88,25.35
xemb4all,5,070000,kinova3,-21.97,78.17
xemb4all,5,070000,kinova3,8.84,34.08
xemb4all,5,070000,kinova3,19.1,20.35
xemb4all,5,070000,kinova3,-69.81,6.15
xemb4all,5,070000,kinova3,34.37,33.71
xemb4all,5,070000,kinova3,25.45,98.98
xemb4all,5,070000,kinova3,-2.82,23.45
xemb4all,5,070000,kinova3,27.03,76.39
xemb4all,5,070000,kinova3,-36.9,-55.14
xemb4all,5,070000,kinova3,-63.13,27.68
xemb4all,5,070000,kinova3,-32.54,64.42
xemb4all,5,070000,kinova3,-52.71,-5.81
xemb4all,5,070000,kinova3,-56.65,-45.17
xemb4all,5,070000,kinova3,-72.49,-17.75
xemb4all,5,070000,kinova3,28.87,56.97
xemb4all,5,070000,kinova3,45.75,82.46
xemb4all,5,070000,kinova3,-48.85,-4.42
xemb4all,5,070000,kinova3,48.28,83.43
xemb4all,5,070000,kinova3,-81.75,-6.79
xemb4all,5,070000,kinova3,-81.24,-13.26
xemb4all,5,070000,kinova3,-41.45,73.56
xemb4all,5,070000,kinova3,-12.39,53.79
xemb4all,5,070000,kinova3,-43.64,75.62
xemb4all,5,070000,kinova3,-58.62,24.52
xemb4all,5,070000,kinova3,-87.59,-14.57
xemb4all,5,070000,kinova3,-82.24,25.33
xemb4all,5,070000,kinova3,7.15,32.65
xemb4all,5,070000,kinova3,14.74,33.48
xemb4all,5,070000,kinova3,-24.57,80.59
xemb4all,5,070000,kinova3,41.14,53.41
xemb4all,5,070000,kinova3,-10.49,77.52
xemb4all,5,070000,kinova3,24.74,88.11
xemb4all,5,070000,kinova3,17.02,37.31
xemb4all,5,070000,kinova3,-31.6,-41.38
xemb4all,5,070000,kinova3,-85.63,-12.99
xemb4all,5,070000,kinova3,6.23,34.22
xemb4all,5,070000,kinova3,-0.8,64.44
xemb4all,5,070000,kinova3,-62.97,-41.06
xemb4all,5,070000,kinova3,-65.22,-59.11
xemb4all,5,070000,kinova3,37.57,54.45
xemb4all,5,070000,kinova3,23.86,31.38
xemb4all,5,070000,kinova3,29.18,64.57
xemb4all,5,070000,kinova3,-34.12,-37.82
xemb4all,5,070000,kinova3,-35.98,60.32
xemb4all,5,070000,kinova3,25.16,64.45
xemb4all,5,070000,kinova3,-75.79,-14.74
xemb4all,5,070000,kinova3,-53.11,10.28
xemb4all,5,070000,kinova3,-1.99,31.89
xemb4all,5,070000,kinova3,-40.85,59.69
xemb4all,5,070000,kinova3,-43.86,-21.32
xemb4all,5,070000,kinova3,22.06,31.89
xemb4all,5,070000,kinova3,7.11,18.79
xemb4all,5,070000,kinova3,-31.91,-39.43
xemb4all,5,070000,kinova3,33.54,68.92
xemb4all,5,070000,kinova3,65.19,51.52
xemb4all,5,070000,kinova3,45.96,61.56
xemb4all,5,070000,kinova3,20.13,28.11
xemb4all,5,070000,kinova3,25.14,21.57
xemb4all,5,070000,kinova3,-37.7,80.01
xemb4all,5,070000,kinova3,59.28,30.31
xemb4all,5,070000,kinova3,5.47,34.58
xemb4all,5,070000,kinova3,-41.01,-62.35
xemb4all,5,070000,kinova3,18.31,23.88
xemb4all,5,070000,kinova3,-78.4,10.34
xemb4all,5,070000,kinova3,46.49,85.76
xemb4all,5,070000,kinova3,-85.06,3.25
xemb4all,5,070000,kinova3,39.77,79.47
xemb4all,5,070000,kinova3,32.49,59.24
xemb4all,5,070000,kinova3,37.87,68.3
xemb4all,5,070000,kinova3,33.65,96.42
xemb4all,5,070000,kinova3,-35.62,-57.22
xemb4all,5,070000,kinova3,17.75,73.91
xemb4all,5,070000,kinova3,-20.27,72.29
xemb4all,5,070000,kinova3,-46.76,-61.41
xemb4all,5,070000,kinova3,-26.67,94.76
xemb4all,5,070000,kinova3,28.11,85.47
xemb4all,5,070000,kinova3,-28.32,88.07
xemb4all,5,070000,kinova3,-59.5,2.04
xemb4all,5,070000,kinova3,64.76,49.61
xemb4all,5,070000,kinova3,-67.69,-38.72
xemb4all,5,070000,kinova3,10.23,27.41
xemb4all,5,070000,kinova3,-0.4,26.92
xemb4all,5,070000,kinova3,-68.33,-43.37
xemb4all,5,070000,kinova3,37.34,68.29
xemb4all,5,070000,kinova3,-64.64,-70.66
xemb4all,5,070000,kinova3,5.29,19.6
xemb4all,5,070000,kinova3,-78.85,-0.38
xemb4all,5,070000,kinova3,-5.64,100.46
xemb4all,5,070000,kinova3,-36.75,-41.8
xemb4all,5,070000,kinova3,-64.42,32.87
xemb4all,5,070000,kinova3,4.22,83.82
xemb4all,5,070000,kinova3,-3.1,23.33
xemb4all,5,070000,kinova3,-9.65,65.56
xemb4all,5,070000,kinova3,-26.98,-39.57
xemb4all,5,070000,kinova3,19.37,28.43
xemb4all,5,070000,kinova3,-70.89,-0.47
xemb4all,5,070000,kinova3,4.37,34.32
xemb4all,5,070000,kinova3,53.94,28.78
xemb4all,5,070000,kinova3,13.04,42.39
xemb4all,5,070000,kinova3,10.22,19.15
xemb4all,5,070000,kinova3,40.23,97.6
xemb4all,5,070000,kinova3,-38.94,-19.65
xemb4all,5,070000,kinova3,31.64,94.83
xemb4all,5,070000,kinova3,-51.04,19.93
xemb4all,5,070000,kinova3,-63.47,-19.25
xemb4all,5,070000,kinova3,-67.07,-63.54
xemb4all,5,070000,kinova3,5.92,30.98
xemb4all,5,070000,kinova3,-60.46,-8.48
xemb4all,5,070000,kinova3,17.07,87.77
xemb4all,5,070000,kinova3,15.8,18.57
xemb4all,5,070000,kinova3,-11.44,75.83
xemb4all,5,070000,kinova3,-39.73,-26.79
xemb4all,5,070000,kinova3,-48.74,-56.05
xemb4all,5,070000,kinova3,-53.51,11.62
xemb4all,5,070000,kinova3,-35.65,-37.09
xemb4all,5,070000,kinova3,31.33,34.82
xemb4all,5,070000,kinova3,49.96,74.65
xemb4all,5,070000,kinova3,4.6,84.14
xemb4all,5,070000,kinova3,52.02,37.58
xemb4all,5,070000,kinova3,-40.39,-25.31
xemb4all,5,070000,kinova3,-77.52,0.64
xemb4all,5,070000,kinova3,-4.25,46.57
xemb4all,5,070000,kinova3,-71.39,-34.14
xemb4all,5,070000,kinova3,-54.62,-72.33
xemb4all,5,070000,kinova3,-6.47,100.29
xemb4all,5,070000,kinova3,36.96,39.38
xemb4all,5,070000,kinova3,55.75,63.83
xemb4all,5,070000,kinova3,17.16,21.19
xemb4all,5,070000,kinova3,-82.3,36.6
xemb4all,5,070000,kinova3,-59.76,-62.44
xemb4all,5,070000,kinova3,6.26,18.57
xemb4all,5,070000,kinova3,-67.69,-44.04
xemb4all,5,070000,kinova3,-23.13,71.67
xemb4all,5,070000,kinova3,59.48,35.41
xemb4all,5,070000,kinova3,-31.8,56.25
xemb4all,5,070000,kinova3,-62.72,27.85
xemb4all,5,070000,kinova3,25.65,99.12
xemb4all,5,070000,kinova3,50.11,40.74
xemb4all,5,070000,kinova3,43.49,41.1
xemb4all,5,070000,kinova3,44.57,39.25
xemb4all,5,070000,kinova3,31.63,67.52
xemb4all,5,070000,kinova3,-41.55,-32.12
xemb4all,5,070000,kinova3,43.0,63.13
xemb4all,5,070000,kinova3,32.79,51.78
xemb4all,5,070000,kinova3,-80.26,-2.25
xemb4all,5,070000,kinova3,1.23,47.62
xemb4all,5,070000,kinova3,-63.41,-25.17
xemb4all,5,070000,kinova3,-79.42,-3.33
xemb4all,5,070000,kinova3,-4.1,46.78
xemb4all,5,070000,kinova3,-61.26,34.36
xemb4all,5,070000,kinova3,-54.54,-74.14
xemb4all,5,070000,kinova3,-31.83,-42.59
xemb4all,5,070000,kinova3,5.29,57.66
xemb4all,5,070000,kinova3,-0.04,83.74
xemb4all,5,070000,kinova3,-49.06,-67.51
xemb4all,5,070000,kinova3,-47.05,-56.24
xemb4all,5,070000,kinova3,-1.81,32.18
xemb4all,5,070000,kinova3,-53.85,12.82
xemb4all,5,070000,kinova3,-66.07,19.82
xemb4all,5,070000,kinova3,-55.44,72.59
xemb4all,5,070000,kinova3,-21.11,76.37
xemb4all,5,070000,kinova3,-61.89,27.39
xemb4all,5,070000,kinova3,43.76,51.83
xemb4all,5,070000,kinova3,18.22,38.16
xemb4all,5,070000,kinova3,14.73,40.27
xemb4all,5,070000,kinova3,-29.63,92.82
xemb4all,5,070000,kinova3,-57.58,-8.88
xemb4all,5,070000,kinova3,-50.5,-24.36
xemb4all,5,070000,kinova3,-51.67,-25.53
xemb4all,5,070000,kinova3,8.85,24.34
xemb4all,5,070000,kinova3,-40.57,-42.98
xemb4all,5,070000,kinova3,8.75,24.35
xemb4all,5,070000,kinova3,12.75,20.87
xemb4all,5,070000,kinova3,55.5,51.83
xemb4all,5,070000,kinova3,-36.59,89.55
xemb4all,5,070000,kinova3,-57.53,-63.12
xemb4all,5,070000,kinova3,-55.95,-30.89
xemb4all,5,070000,kinova3,-73.22,35.95
xemb4all,5,070000,kinova3,23.54,101.8
xemb4all,5,070000,kinova3,-5.43,63.23
xemb4all,5,070000,kinova3,30.78,64.13
xemb4all,5,070000,kinova3,3.44,19.54
xemb4all,5,070000,kinova3,-42.63,88.45
xemb4all,5,070000,kinova3,-23.73,95.95
xemb4all,5,070000,kinova3,-65.37,-14.75
xemb4all,5,070000,kinova3,59.26,59.82
xemb4all,5,070000,kinova3,31.68,66.92
xemb4all,5,070000,kinova3,37.41,94.58
xemb4all,5,070000,kinova3,0.32,103.53
xemb4all,5,070000,kinova3,-13.1,64.76
xemb4all,5,070000,kinova3,-63.87,-77.76
xemb4all,5,070000,kinova3,-59.91,-71.11
xemb4all,5,070000,kinova3,-55.13,73.99
xemb4all,5,070000,kinova3,50.69,39.32
xemb4all,5,070000,kinova3,-43.86,-25.05
xemb4all,5,070000,kinova3,46.81,85.87
xemb4all,5,070000,kinova3,-28.12,96.41
xemb4all,5,070000,kinova3,7.54,18.27
xemb4all,5,070000,kinova3,-2.73,87.87
xemb4all,5,070000,kinova3,20.01,27.77
xemb4all,5,070000,kinova3,-33.92,95.18
xemb4all,5,070000,kinova3,39.67,27.24
xemb4all,5,070000,kinova3,-72.63,-11.3
xemb4all,5,070000,kinova3,48.8,53.62
xemb4all,5,070000,kinova3,-34.79,64.93
xemb4all,5,070000,kinova3,12.66,21.28
xemb4all,5,070000,kinova3,-51.31,8.77
xemb4all,5,070000,kinova3,-44.13,8.23
xemb4all,5,070000,kinova3,12.46,21.22
xemb4all,5,070000,kinova3,-43.21,-12.65
xemb4all,5,070000,kinova3,33.66,49.35
xemb4all,5,070000,kinova3,-40.81,-24.18
xemb4all,5,070000,kinova3,34.47,99.49
xemb4all,5,070000,kinova3,-33.36,-51.03
xemb4all,5,070000,kinova3,28.47,95.83
xemb4all,5,070000,kinova3,48.46,52.78
xemb4all,5,070000,kinova3,47.88,74.5
xemb4all,5,070000,kinova3,-46.27,-24.33
xemb4all,5,070000,kinova3,-47.62,-65.3
xemb4all,5,070000,kinova3,-61.29,21.19
xemb4all,5,070000,kinova3,-39.16,-34.45
xemb4all,5,070000,kinova3,5.73,80.45
xemb4all,5,070000,kinova3,10.15,33.63
xemb4all,5,070000,kinova3,37.98,68.63
xemb4all,5,070000,kinova3,-0.47,29.69
xemb4all,5,070000,kinova3,-76.4,-35.96
xemb4all,5,070000,kinova3,-44.25,-30.94
xemb4all,5,070000,kinova3,-44.57,-24.4
xemb4all,5,070000,kinova3,-43.73,60.93
xemb4all,5,070000,kinova3,-31.55,-41.67
xemb4all,5,070000,kinova3,3.35,20.71
xemb4all,5,070000,kinova3,-23.39,78.18
xemb4all,5,070000,kinova3,-47.08,-28.07
xemb4all,5,070000,kinova3,-52.18,-43.11
xemb4all,5,070000,kinova3,-45.12,-3.63
xemb4all,5,070000,kinova3,-51.42,10.15
xemb4all,5,070000,kinova3,-35.57,-41.45
xemb4all,5,070000,kinova3,5.89,80.04
xemb4all,5,070000,kinova3,-76.7,-14.93
xemb4all,5,070000,kinova3,44.22,31.55
xemb4all,5,070000,kinova3,-60.65,1.13
xemb4all,5,070000,kinova3,-39.76,-36.83
xemb4all,5,070000,kinova3,37.1,53.74
xemb4all,5,070000,kinova3,-19.62,76.05
xemb4all,5,070000,kinova3,-53.64,10.12
xemb4all,5,070000,kinova3,-41.84,-43.01
xemb4all,5,070000,kinova3,47.68,80.29
xemb4all,5,070000,kinova3,-18.14,69.73
xemb4all,5,070000,kinova3,-80.34,4.81
xemb4all,5,070000,kinova3,16.88,89.16
xemb4all,5,070000,kinova3,-20.2,72.02
xemb4all,5,070000,kinova3,-34.17,-30.69
xemb4all,5,070000,kinova3,46.35,82.27
xemb4all,5,070000,kinova3,34.15,33.66
xemb4all,5,070000,kinova3,-65.55,-26.98
xemb4all,5,070000,kinova3,-24.63,80.58
xemb4all,5,070000,kinova3,-45.8,-53.37
xemb4all,5,070000,kinova3,0.1,26.16
xemb4all,5,070000,kinova3,-59.46,-65.0
xemb4all,5,070000,kinova3,34.99,70.24
xemb4all,5,070000,kinova3,-20.31,71.83
xemb4all,5,070000,kinova3,-7.31,67.11
xemb4all,5,070000,kinova3,32.81,56.38
xemb4all,5,070000,kinova3,-43.94,-8.77
xemb4all,5,070000,kinova3,16.8,77.5
xemb4all,5,070000,kinova3,6.59,28.87
xemb4all,5,070000,kinova3,-8.56,65.1
xemb4all,5,070000,kinova3,-59.83,0.57
xemb4all,5,070000,kinova3,-2.53,30.96
xemb4all,5,070000,kinova3,-41.33,70.98
xemb4all,5,070000,kinova3,-11.15,101.4
xemb4all,5,070000,kinova3,44.51,62.34
xemb4all,5,070000,kinova3,-30.02,76.12
xemb4all,5,070000,kinova3,-58.81,9.2
xemb4all,5,070000,kinova3,-51.34,-24.75
xemb4all,5,070000,kinova3,25.38,64.59
xemb4all,5,070000,kinova3,-69.55,-28.28
xemb4all,5,070000,kinova3,-33.1,64.8
xemb4all,5,070000,kinova3,26.6,97.89
xemb4all,5,070000,kinova3,-51.51,-68.9
xemb4all,5,070000,kinova3,23.41,23.12
xemb4all,5,070000,kinova3,25.19,98.39
xemb4all,5,070000,kinova3,33.83,98.03
xemb4all,5,070000,kinova3,-33.08,-44.15
xemb4all,5,070000,kinova3,0.52,33.96
xemb4all,5,070000,kinova3,23.11,98.41
xemb4all,5,070000,kinova3,-55.14,-75.5
xemb4all,5,070000,kinova3,14.98,35.95
xemb4all,5,070000,kinova3,21.88,94.76
xemb4all,5,070000,kinova3,-10.35,72.99
xemb4all,5,070000,kinova3,-58.47,-5.62
xemb4all,5,070000,kinova3,4.25,94.7
xemb4all,5,070000,kinova3,44.06,27.54
xemb4all,5,070000,kinova3,-49.45,7.39
xemb4all,5,070000,kinova3,-30.03,95.79
xemb4all,5,070000,kinova3,-0.34,52.38
xemb4all,5,070000,kinova3,41.89,50.63
xemb4all,5,070000,kinova3,-75.53,-17.73
xemb4all,5,070000,kinova3,-65.17,3.56
xemb4all,5,070000,kinova3,2.82,20.31
xemb4all,5,070000,kinova3,-23.85,72.28
xemb4all,5,070000,kinova3,13.67,19.82
xemb4all,5,070000,kinova3,-15.31,64.35
xemb4all,5,070000,kinova3,4.75,19.68
xemb4all,5,070000,kinova3,23.05,29.45
xemb4all,5,070000,kinova3,-74.66,31.22
xemb4all,5,070000,kinova3,-9.41,78.24
xemb4all,5,070000,kinova3,-62.1,35.44
xemb4all,5,070000,kinova3,-9.25,78.1
xemb4all,5,070000,kinova3,-33.61,-38.16
xemb4all,5,070000,kinova3,-15.45,103.72
xemb4all,5,070000,kinova3,-82.27,0.57
xemb4all,5,070000,kinova3,-42.7,-24.59
xemb4all,5,070000,kinova3,-54.31,-43.39
xemb4all,5,070000,kinova3,37.28,85.5
xemb4all,5,070000,kinova3,-36.0,-21.2
xemb4all,5,070000,kinova3,-38.6,-21.58
xemb4all,5,070000,kinova3,-8.33,81.14
xemb4all,5,070000,kinova3,-65.03,-9.66
xemb4all,5,070000,kinova3,-69.54,30.56
xemb4all,5,070000,kinova3,-33.25,-43.14
xemb4all,5,070000,kinova3,-37.67,-53.73
xemb4all,5,070000,kinova3,44.81,46.06
xemb4all,5,070000,kinova3,-55.9,-2.33
xemb4all,5,070000,kinova3,-26.94,-39.56
xemb4all,5,070000,kinova3,-16.31,72.23
xemb4all,5,070000,kinova3,24.45,73.78
xemb4all,5,070000,kinova3,11.97,17.73
xemb4all,5,070000,kinova3,-40.96,-19.78
xemb4all,5,070000,kinova3,10.54,33.92
xemb4all,5,070000,kinova3,-32.15,59.9
xemb4all,5,070000,kinova3,0.64,24.23
xemb4all,5,070000,kinova3,0.69,24.03
xemb4all,5,070000,kinova3,-37.5,-29.06
xemb4all,5,070000,kinova3,-42.64,-20.48
xemb4all,5,070000,kinova3,-48.07,11.12
xemb4all,5,070000,kinova3,13.09,19.81
xemb4all,5,070000,kinova3,21.33,17.8
xemb4all,5,070000,kinova3,-46.08,-26.39
xemb4all,5,070000,kinova3,-32.2,-41.26
xemb4all,5,070000,kinova3,-59.02,1.33
xemb4all,5,070000,kinova3,43.94,93.35
xemb4all,5,070000,kinova3,-33.25,-34.7
xemb4all,5,070000,kinova3,26.29,102.78
xemb4all,5,070000,kinova3,-45.39,-24.59
xemb4all,5,070000,kinova3,-79.02,30.74
xemb4all,5,070000,kinova3,58.6,50.86
xemb4all,5,070000,kinova3,24.94,23.87
xemb4all,5,070000,kinova3,-72.14,-35.62
xemb4all,5,070000,kinova3,-59.35,-44.55
xemb4all,5,070000,kinova3,11.21,23.48
xemb4all,5,070000,kinova3,-38.07,102.98
xemb4all,5,070000,kinova3,27.28,109.43
xemb4all,5,070000,kinova3,-49.15,-66.44
xemb4all,5,070000,kinova3,-71.52,-37.39
xemb4all,5,070000,kinova3,-48.34,13.14
xemb4all,5,070000,kinova3,-2.45,31.24
xemb4all,5,070000,kinova3,-54.56,-21.45
xemb4all,5,070000,kinova3,-52.66,-75.1
xemb4all,5,070000,kinova3,37.96,44.35
xemb4all,5,070000,kinova3,32.85,61.84
xemb4all,5,070000,kinova3,26.04,102.64
xemb4all,5,070000,kinova3,-59.55,-65.81
xemb4all,5,070000,kinova3,-18.82,61.63
xemb4all,5,070000,kinova3,-74.2,-13.72
xemb4all,5,070000,kinova3,-46.88,-24.26
xemb4all,5,070000,kinova3,-47.91,5.93
xemb4all,5,070000,kinova3,-63.62,-44.89
xemb4all,5,070000,kinova3,-71.45,-1.33
xemb4all,5,070000,kinova3,26.8,99.78
xemb4all,5,070000,kinova3,-5.6,59.23
xemb4all,5,070000,kinova3,-22.21,79.9
xemb4all,5,070000,kinova3,-26.99,-39.6
xemb4all,5,070000,kinova3,-42.01,-63.52
xemb4all,5,070000,kinova3,-4.67,27.59
xemb4all,5,070000,kinova3,-44.2,-49.31
xemb4all,5,070000,kinova3,-73.84,5.56
xemb4all,5,070000,kinova3,20.16,28.51
xemb4all,5,070000,kinova3,32.7,114.23
xemb4all,5,070000,kinova3,40.97,83.44
xemb4all,5,070000,kinova3,36.33,104.11
xemb4all,5,070000,kinova3,-33.27,-36.53
xemb4all,5,070000,kinova3,-49.68,-7.36
xemb4all,5,070000,kinova3,-17.83,66.54
xemb4all,5,070000,kinova3,-57.32,-67.92
xemb4all,5,070000,kinova3,38.44,35.47
xemb4all,5,070000,kinova3,49.8,57.37
xemb4all,5,070000,kinova3,-39.51,-40.5
xemb4all,5,070000,kinova3,-60.27,24.23
xemb4all,5,070000,kinova3,54.05,43.11
xemb4all,5,070000,kinova3,-57.84,30.07
xemb4all,5,070000,kinova3,-62.0,32.0
xemb4all,5,070000,kinova3,44.12,42.28
xemb4all,5,070000,kinova3,-32.14,75.89
xemb4all,5,070000,kinova3,-14.78,74.22
xemb4all,5,070000,kinova3,7.68,24.47
xemb4all,5,070000,kinova3,-37.84,-35.83
xemb4all,5,070000,kinova3,-62.99,9.8
xemb4all,5,070000,kinova3,-9.41,69.52
xemb4all,5,070000,kinova3,-35.9,-20.39
xemb4all,5,070000,kinova3,-50.91,11.11
