model,checkpoint,source,umap_x,umap_y
sharedlam2,001000,robot_3cam,8.72,3.43
sharedlam2,001000,robot_3cam,9.32,2.05
sharedlam2,001000,robot_3cam,8.89,2.8
sharedlam2,001000,robot_3cam,10.76,1.48
sharedlam2,001000,robot_3cam,11.24,2.84
sharedlam2,001000,robot_3cam,10.77,1.68
sharedlam2,001000,robot_3cam,9.12,3.18
sharedlam2,001000,robot_3cam,12.28,3.16
sharedlam2,001000,robot_3cam,7.79,2.64
sharedlam2,001000,robot_3cam,10.09,3.77
sharedlam2,001000,robot_3cam,11.45,3.62
sharedlam2,001000,robot_3cam,10.06,3.68
sharedlam2,001000,robot_3cam,11.55,2.81
sharedlam2,001000,robot_3cam,10.08,3.59
sharedlam2,001000,robot_3cam,8.91,3.54
sharedlam2,001000,robot_3cam,9.68,4.49
sharedlam2,001000,robot_3cam,9.85,3.69
sharedlam2,001000,robot_3cam,10.28,3.44
sharedlam2,001000,robot_3cam,9.54,2.34
sharedlam2,001000,robot_3cam,12.45,3.31
sharedlam2,001000,robot_3cam,9.62,2.43
sharedlam2,001000,robot_3cam,11.1,2.62
sharedlam2,001000,robot_3cam,9.66,2.47
sharedlam2,001000,robot_3cam,8.93,3.53
sharedlam2,001000,robot_3cam,11.61,2.88
sharedlam2,001000,robot_3cam,11.69,2.21
sharedlam2,001000,robot_3cam,8.88,3.24
sharedlam2,001000,robot_3cam,11.91,2.56
sharedlam2,001000,robot_3cam,8.06,2.9
sharedlam2,001000,robot_3cam,12.21,1.77
sharedlam2,001000,robot_3cam,9.59,0.97
sharedlam2,001000,robot_3cam,8.95,1.54
sharedlam2,001000,robot_3cam,9.04,3.94
sharedlam2,001000,robot_3cam,9.65,1.13
sharedlam2,001000,robot_3cam,8.99,1.45
sharedlam2,001000,robot_3cam,9.16,4.45
sharedlam2,001000,robot_3cam,9.42,3.17
sharedlam2,001000,robot_3cam,8.96,2.17
sharedlam2,001000,robot_3cam,11.54,2.59
sharedlam2,001000,robot_3cam,11.98,2.96
sharedlam2,001000,robot_3cam,11.73,3.56
sharedlam2,001000,robot_3cam,9.23,2.87
sharedlam2,001000,robot_3cam,9.92,1.25
sharedlam2,001000,robot_3cam,12.52,1.6
sharedlam2,001000,robot_3cam,9.82,1.14
sharedlam2,001000,robot_3cam,9.97,3.45
sharedlam2,001000,robot_3cam,10.39,2.43
sharedlam2,001000,robot_3cam,10.27,3.06
sharedlam2,001000,robot_3cam,8.59,2.34
sharedlam2,001000,robot_3cam,12.29,3.42
sharedlam2,001000,robot_3cam,9.22,3.75
sharedlam2,001000,robot_3cam,11.75,3.57
sharedlam2,001000,robot_3cam,12.26,3.04
sharedlam2,001000,robot_3cam,8.97,4.13
sharedlam2,001000,robot_3cam,9.72,1.79
sharedlam2,001000,robot_3cam,8.55,1.84
sharedlam2,001000,robot_3cam,9.57,2.34
sharedlam2,001000,robot_3cam,12.24,3.13
sharedlam2,001000,robot_3cam,10.59,1.98
sharedlam2,001000,robot_3cam,9.33,3.14
sharedlam2,001000,robot_3cam,11.02,2.61
sharedlam2,001000,robot_3cam,10.1,3.21
sharedlam2,001000,robot_3cam,9.52,2.6
sharedlam2,001000,robot_3cam,12.26,3.15
sharedlam2,001000,robot_3cam,12.05,2.58
sharedlam2,001000,robot_3cam,11.15,2.65
sharedlam2,001000,robot_3cam,10.88,4.07
sharedlam2,001000,robot_3cam,8.97,4.06
sharedlam2,001000,robot_3cam,10.01,3.48
sharedlam2,001000,robot_3cam,9.04,4.25
sharedlam2,001000,robot_3cam,11.73,3.58
sharedlam2,001000,robot_3cam,9.04,4.21
sharedlam2,001000,robot_3cam,10.19,3.7
sharedlam2,001000,robot_3cam,11.47,2.81
sharedlam2,001000,robot_3cam,10.45,2.91
sharedlam2,001000,robot_3cam,8.87,3.22
sharedlam2,001000,robot_3cam,8.48,0.62
sharedlam2,001000,robot_3cam,10.15,3.07
sharedlam2,001000,robot_3cam,12.53,2.66
sharedlam2,001000,robot_3cam,9.16,3.91
sharedlam2,001000,robot_3cam,11.02,2.59
sharedlam2,001000,robot_3cam,9.84,3.43
sharedlam2,001000,robot_3cam,8.72,2.79
sharedlam2,001000,robot_3cam,8.93,1.41
sharedlam2,001000,robot_3cam,9.48,2.23
sharedlam2,001000,robot_3cam,10.45,3.31
sharedlam2,001000,robot_3cam,12.24,1.78
sharedlam2,001000,robot_3cam,12.24,3.11
sharedlam2,001000,robot_3cam,8.52,2.85
sharedlam2,001000,robot_3cam,10.31,3.08
sharedlam2,001000,robot_3cam,8.94,3.5
sharedlam2,001000,robot_3cam,11.2,2.58
sharedlam2,001000,robot_3cam,12.08,1.9
sharedlam2,001000,robot_3cam,9.69,1.82
sharedlam2,001000,robot_3cam,10.39,2.92
sharedlam2,001000,robot_3cam,8.1,2.94
sharedlam2,001000,robot_3cam,8.61,0.7
sharedlam2,001000,robot_3cam,9.8,3.72
sharedlam2,001000,robot_3cam,15.57,1.05
sharedlam2,001000,robot_3cam,8.76,1.53
sharedlam2,001000,robot_3cam,11.59,3.56
sharedlam2,001000,robot_3cam,11.07,1.27
sharedlam2,001000,robot_3cam,11.3,2.58
sharedlam2,001000,robot_3cam,10.37,2.55
sharedlam2,001000,robot_3cam,12.0,3.0
sharedlam2,001000,robot_3cam,8.42,0.54
sharedlam2,001000,robot_3cam,10.17,3.64
sharedlam2,001000,robot_3cam,8.41,0.55
sharedlam2,001000,robot_3cam,8.62,1.0
sharedlam2,001000,robot_3cam,10.41,2.48
sharedlam2,001000,robot_3cam,11.98,2.92
sharedlam2,001000,robot_3cam,11.42,3.6
sharedlam2,001000,robot_3cam,8.88,3.52
sharedlam2,001000,robot_3cam,10.98,2.71
sharedlam2,001000,robot_3cam,8.04,2.88
sharedlam2,001000,robot_3cam,8.89,3.52
sharedlam2,001000,robot_3cam,10.15,3.63
sharedlam2,001000,robot_3cam,9.1,4.36
sharedlam2,001000,robot_3cam,10.83,1.73
sharedlam2,001000,robot_3cam,9.42,3.45
sharedlam2,001000,robot_3cam,11.73,1.52
sharedlam2,001000,robot_3cam,8.9,3.51
sharedlam2,001000,robot_3cam,11.48,3.59
sharedlam2,001000,robot_3cam,8.98,1.56
sharedlam2,001000,robot_3cam,9.05,4.25
sharedlam2,001000,robot_3cam,9.44,2.2
sharedlam2,001000,robot_3cam,11.63,1.46
sharedlam2,001000,robot_3cam,11.06,2.7
sharedlam2,001000,robot_3cam,8.4,0.55
sharedlam2,001000,robot_3cam,9.28,3.6
sharedlam2,001000,robot_3cam,8.08,2.78
sharedlam2,001000,robot_3cam,11.61,1.45
sharedlam2,001000,robot_3cam,8.72,3.4
sharedlam2,001000,robot_3cam,10.06,3.94
sharedlam2,001000,robot_3cam,10.23,3.2
sharedlam2,001000,robot_3cam,11.02,2.61
sharedlam2,001000,robot_3cam,15.58,1.02
sharedlam2,001000,robot_3cam,9.31,4.02
sharedlam2,001000,robot_3cam,10.01,3.17
sharedlam2,001000,robot_3cam,8.72,0.77
sharedlam2,001000,robot_3cam,12.27,3.14
sharedlam2,001000,robot_3cam,11.66,2.21
sharedlam2,001000,robot_3cam,11.67,2.21
sharedlam2,001000,robot_3cam,7.52,2.66
sharedlam2,001000,robot_3cam,9.59,2.7
sharedlam2,001000,robot_3cam,9.28,3.95
sharedlam2,001000,robot_3cam,9.1,4.43
sharedlam2,001000,robot_3cam,9.63,2.44
sharedlam2,001000,robot_3cam,10.37,2.45
sharedlam2,001000,robot_3cam,8.96,4.17
sharedlam2,001000,robot_3cam,11.45,3.68
sharedlam2,001000,robot_3cam,8.72,3.42
sharedlam2,001000,robot_3cam,9.98,3.2
sharedlam2,001000,robot_3cam,9.93,3.45
sharedlam2,001000,robot_3cam,9.33,3.9
sharedlam2,001000,robot_3cam,8.07,2.77
sharedlam2,001000,robot_3cam,8.93,3.55
sharedlam2,001000,robot_3cam,9.63,3.88
sharedlam2,001000,robot_3cam,10.76,1.7
sharedlam2,001000,robot_3cam,12.16,2.83
sharedlam2,001000,robot_3cam,11.41,2.75
sharedlam2,001000,robot_3cam,8.6,0.83
sharedlam2,001000,robot_3cam,11.89,2.91
sharedlam2,001000,robot_3cam,10.06,3.32
sharedlam2,001000,robot_3cam,11.95,2.57
sharedlam2,001000,robot_3cam,10.35,-2.63
sharedlam2,001000,robot_3cam,9.1,4.32
sharedlam2,001000,robot_3cam,9.27,3.43
sharedlam2,001000,robot_3cam,9.88,1.31
sharedlam2,001000,robot_3cam,8.8,3.36
sharedlam2,001000,robot_3cam,9.65,1.91
sharedlam2,001000,robot_3cam,12.01,2.95
sharedlam2,001000,robot_3cam,9.88,1.27
sharedlam2,001000,robot_3cam,9.01,4.09
sharedlam2,001000,robot_3cam,11.79,2.06
sharedlam2,001000,robot_3cam,11.49,2.83
sharedlam2,001000,robot_3cam,9.56,0.98
sharedlam2,001000,robot_3cam,8.61,0.87
sharedlam2,001000,robot_3cam,8.43,2.81
sharedlam2,001000,robot_3cam,8.91,0.85
sharedlam2,001000,robot_3cam,8.76,2.96
sharedlam2,001000,robot_3cam,8.95,4.17
sharedlam2,001000,robot_3cam,8.05,2.93
sharedlam2,001000,robot_3cam,12.19,2.16
sharedlam2,001000,robot_3cam,11.85,1.69
sharedlam2,001000,robot_3cam,10.41,2.74
sharedlam2,001000,robot_3cam,11.19,2.56
sharedlam2,001000,robot_3cam,8.07,2.89
sharedlam2,001000,robot_3cam,8.09,2.93
sharedlam2,001000,robot_3cam,9.6,2.66
sharedlam2,001000,robot_3cam,10.17,3.12
sharedlam2,001000,robot_3cam,9.8,3.65
sharedlam2,001000,robot_3cam,11.88,3.41
sharedlam2,001000,robot_3cam,12.0,3.01
sharedlam2,001000,robot_3cam,11.03,2.73
sharedlam2,001000,robot_3cam,8.74,1.01
sharedlam2,001000,robot_3cam,9.01,4.17
sharedlam2,001000,robot_3cam,10.23,3.05
sharedlam2,001000,robot_3cam,8.84,3.3
sharedlam2,001000,robot_3cam,10.83,1.56
sharedlam2,001000,robot_3cam,11.39,2.4
sharedlam2,001000,robot_3cam,9.21,3.96
sharedlam2,001000,robot_3cam,11.22,2.57
sharedlam2,001000,robot_3cam,12.44,3.35
sharedlam2,001000,robot_3cam,8.4,-1.48
sharedlam2,001000,robot_3cam,11.38,2.54
sharedlam2,001000,robot_3cam,7.41,2.63
sharedlam2,001000,robot_3cam,11.46,3.65
sharedlam2,001000,robot_3cam,10.07,3.8
sharedlam2,001000,robot_3cam,9.13,2.85
sharedlam2,001000,robot_3cam,9.66,3.75
sharedlam2,001000,robot_3cam,9.72,2.61
sharedlam2,001000,robot_3cam,12.03,2.95
sharedlam2,001000,robot_3cam,10.66,3.93
sharedlam2,001000,robot_3cam,8.69,0.88
sharedlam2,001000,robot_3cam,9.21,4.46
sharedlam2,001000,robot_3cam,8.06,2.88
sharedlam2,001000,robot_3cam,12.0,3.01
sharedlam2,001000,robot_3cam,11.42,2.37
sharedlam2,001000,robot_3cam,9.53,2.21
sharedlam2,001000,robot_3cam,10.86,4.04
sharedlam2,001000,robot_3cam,10.48,2.92
sharedlam2,001000,robot_3cam,8.74,0.83
sharedlam2,001000,robot_3cam,10.85,4.07
sharedlam2,001000,robot_3cam,8.7,3.47
sharedlam2,001000,robot_3cam,9.68,1.9
sharedlam2,001000,robot_3cam,8.79,3.07
sharedlam2,001000,robot_3cam,12.34,3.38
sharedlam2,001000,robot_3cam,9.56,3.17
sharedlam2,001000,robot_3cam,11.21,2.56
sharedlam2,001000,robot_3cam,12.0,2.95
sharedlam2,001000,robot_3cam,9.82,3.32
sharedlam2,001000,robot_3cam,12.19,2.82
sharedlam2,001000,robot_3cam,11.21,2.5
sharedlam2,001000,robot_3cam,9.12,4.34
sharedlam2,001000,robot_3cam,9.93,3.54
sharedlam2,001000,robot_3cam,11.4,3.42
sharedlam2,001000,robot_3cam,12.03,2.95
sharedlam2,001000,robot_3cam,9.9,4.15
sharedlam2,001000,robot_3cam,9.03,3.78
sharedlam2,001000,robot_3cam,9.56,1.96
sharedlam2,001000,robot_3cam,9.31,0.79
sharedlam2,001000,robot_3cam,8.94,2.15
sharedlam2,001000,robot_3cam,9.64,3.79
sharedlam2,001000,robot_3cam,9.74,1.96
sharedlam2,001000,robot_3cam,11.53,3.54
sharedlam2,001000,robot_3cam,12.19,3.42
sharedlam2,001000,robot_3cam,10.32,2.46
sharedlam2,001000,robot_3cam,12.0,2.96
sharedlam2,001000,robot_3cam,8.99,4.07
sharedlam2,001000,robot_3cam,9.01,4.08
sharedlam2,001000,robot_3cam,9.55,2.95
sharedlam2,001000,robot_3cam,9.09,1.25
sharedlam2,001000,robot_3cam,9.96,1.27
sharedlam2,001000,robot_3cam,8.61,1.63
sharedlam2,001000,robot_3cam,9.02,3.1
sharedlam2,001000,robot_3cam,12.25,2.36
sharedlam2,001000,robot_3cam,8.44,2.82
sharedlam2,001000,robot_3cam,10.4,2.55
sharedlam2,001000,robot_3cam,9.17,1.06
sharedlam2,001000,robot_3cam,9.88,3.73
sharedlam2,001000,robot_3cam,10.68,3.99
sharedlam2,001000,robot_3cam,9.97,2.97
sharedlam2,001000,robot_3cam,8.92,3.65
sharedlam2,001000,robot_3cam,9.08,3.12
sharedlam2,001000,robot_3cam,10.86,1.77
sharedlam2,001000,robot_3cam,8.93,2.93
sharedlam2,001000,robot_3cam,10.24,3.04
sharedlam2,001000,robot_3cam,11.57,2.26
sharedlam2,001000,robot_3cam,12.62,4.85
sharedlam2,001000,robot_3cam,9.1,4.01
sharedlam2,001000,robot_3cam,10.67,3.94
sharedlam2,001000,robot_3cam,9.87,3.52
sharedlam2,001000,robot_3cam,8.68,2.77
sharedlam2,001000,robot_3cam,11.74,3.57
sharedlam2,001000,robot_3cam,8.91,1.5
sharedlam2,001000,robot_3cam,9.15,4.22
sharedlam2,001000,robot_3cam,9.82,3.74
sharedlam2,001000,robot_3cam,9.01,3.96
sharedlam2,001000,robot_3cam,9.5,2.72
sharedlam2,001000,robot_3cam,10.08,3.55
sharedlam2,001000,robot_3cam,11.59,2.88
sharedlam2,001000,robot_3cam,8.53,0.72
sharedlam2,001000,robot_3cam,11.55,2.25
sharedlam2,001000,robot_3cam,9.13,1.65
sharedlam2,001000,robot_3cam,12.19,2.81
sharedlam2,001000,robot_3cam,9.84,1.99
sharedlam2,001000,robot_3cam,9.65,4.47
sharedlam2,001000,robot_3cam,8.56,1.65
sharedlam2,001000,robot_3cam,9.69,1.31
sharedlam2,001000,robot_3cam,12.2,3.38
sharedlam2,001000,robot_3cam,11.14,1.89
sharedlam2,001000,robot_3cam,9.36,2.2
sharedlam2,001000,robot_3cam,10.77,1.47
sharedlam2,001000,robot_3cam,12.16,1.74
sharedlam2,001000,robot_3cam,8.21,2.81
sharedlam2,001000,robot_3cam,9.61,3.97
sharedlam2,001000,robot_3cam,11.97,2.79
sharedlam2,001000,robot_3cam,8.12,2.95
sharedlam2,001000,robot_3cam,9.45,2.8
sharedlam2,001000,robot_3cam,8.76,0.94
sharedlam2,001000,robot_3cam,8.8,3.02
sharedlam2,001000,robot_3cam,8.99,3.54
sharedlam2,001000,robot_3cam,10.33,3.02
sharedlam2,001000,robot_3cam,9.89,3.23
sharedlam2,001000,robot_3cam,11.44,2.77
sharedlam2,001000,robot_3cam,15.8,4.7
sharedlam2,001000,robot_3cam,7.31,-2.08
sharedlam2,001000,robot_3cam,9.16,4.46
sharedlam2,001000,robot_3cam,9.51,3.9
sharedlam2,001000,robot_3cam,9.77,3.71
sharedlam2,001000,robot_3cam,9.94,1.38
sharedlam2,001000,robot_3cam,9.49,0.86
sharedlam2,001000,robot_3cam,8.85,0.88
sharedlam2,001000,robot_3cam,10.92,1.75
sharedlam2,001000,robot_3cam,8.7,2.76
sharedlam2,001000,robot_3cam,9.62,1.95
sharedlam2,001000,robot_3cam,10.13,3.71
sharedlam2,001000,robot_3cam,8.79,3.08
sharedlam2,001000,robot_3cam,8.42,0.54
sharedlam2,001000,robot_3cam,8.32,2.17
sharedlam2,001000,robot_3cam,12.28,3.2
sharedlam2,001000,robot_3cam,9.67,3.86
sharedlam2,001000,robot_3cam,8.54,0.57
sharedlam2,001000,robot_3cam,11.77,2.27
sharedlam2,001000,robot_3cam,9.34,3.13
sharedlam2,001000,robot_3cam,10.15,3.69
sharedlam2,001000,robot_3cam,8.92,3.45
sharedlam2,001000,robot_3cam,11.92,1.77
sharedlam2,001000,robot_3cam,9.0,1.78
sharedlam2,001000,robot_3cam,8.86,2.56
sharedlam2,001000,robot_3cam,11.62,2.87
sharedlam2,001000,robot_3cam,9.65,1.02
sharedlam2,001000,robot_3cam,9.41,3.03
sharedlam2,001000,robot_3cam,11.46,2.51
sharedlam2,001000,robot_3cam,9.65,3.86
sharedlam2,001000,robot_3cam,9.96,3.47
sharedlam2,001000,robot_3cam,10.13,3.39
sharedlam2,001000,robot_3cam,9.65,0.97
sharedlam2,001000,robot_3cam,9.68,1.93
sharedlam2,001000,robot_3cam,11.62,5.8
sharedlam2,001000,robot_3cam,11.42,2.55
sharedlam2,001000,robot_3cam,11.87,2.28
sharedlam2,001000,robot_3cam,8.9,3.04
sharedlam2,001000,robot_3cam,8.7,0.92
sharedlam2,001000,robot_3cam,10.45,2.77
sharedlam2,001000,robot_3cam,8.72,2.8
sharedlam2,001000,robot_3cam,9.14,2.69
sharedlam2,001000,robot_3cam,9.85,3.72
sharedlam2,001000,robot_3cam,9.85,3.6
sharedlam2,001000,robot_3cam,9.02,2.09
sharedlam2,001000,robot_3cam,8.16,2.96
sharedlam2,001000,robot_3cam,12.02,2.82
sharedlam2,001000,robot_3cam,11.21,2.57
sharedlam2,001000,robot_3cam,9.28,2.72
sharedlam2,001000,robot_3cam,10.89,4.07
sharedlam2,001000,robot_3cam,12.27,3.14
sharedlam2,001000,robot_3cam,9.27,3.54
sharedlam2,001000,robot_3cam,12.36,2.81
sharedlam2,001000,robot_3cam,9.12,3.11
sharedlam2,001000,robot_3cam,8.95,3.73
sharedlam2,001000,robot_3cam,11.35,2.66
sharedlam2,001000,robot_3cam,8.51,0.59
sharedlam2,001000,robot_3cam,9.96,3.17
sharedlam2,001000,robot_3cam,12.0,3.41
sharedlam2,001000,robot_3cam,8.08,2.9
sharedlam2,001000,robot_3cam,9.08,4.34
sharedlam2,001000,robot_3cam,11.6,5.44
sharedlam2,001000,robot_3cam,11.76,3.57
sharedlam2,001000,robot_3cam,9.67,2.08
sharedlam2,001000,robot_3cam,11.07,1.84
sharedlam2,001000,robot_3cam,11.39,2.53
sharedlam2,001000,robot_3cam,9.2,3.03
sharedlam2,001000,robot_3cam,12.46,3.18
sharedlam2,001000,robot_3cam,9.61,2.93
sharedlam2,001000,robot_3cam,11.63,1.4
sharedlam2,001000,robot_3cam,9.58,2.86
sharedlam2,001000,robot_3cam,11.29,2.56
sharedlam2,001000,robot_3cam,8.87,1.54
sharedlam2,001000,robot_3cam,9.62,3.86
sharedlam2,001000,robot_3cam,11.51,1.48
sharedlam2,001000,robot_3cam,10.3,2.47
sharedlam2,001000,robot_3cam,11.43,3.63
sharedlam2,001000,robot_3cam,8.89,2.76
sharedlam2,001000,robot_3cam,11.86,3.5
sharedlam2,001000,robot_3cam,11.99,2.94
sharedlam2,001000,robot_3cam,9.91,3.65
sharedlam2,001000,robot_3cam,8.82,1.66
sharedlam2,001000,robot_3cam,10.31,3.13
sharedlam2,001000,robot_3cam,11.04,1.35
sharedlam2,001000,robot_3cam,9.64,3.31
sharedlam2,001000,robot_3cam,12.18,1.87
sharedlam2,001000,robot_3cam,11.76,3.57
sharedlam2,001000,robot_3cam,9.54,1.64
sharedlam2,001000,robot_3cam,11.33,2.59
sharedlam2,001000,robot_3cam,9.34,2.0
sharedlam2,001000,robot_3cam,11.64,2.64
sharedlam2,001000,robot_3cam,8.37,0.53
sharedlam2,001000,robot_3cam,12.51,2.65
sharedlam2,001000,robot_3cam,11.27,2.54
sharedlam2,001000,robot_3cam,9.21,0.94
sharedlam2,001000,robot_3cam,12.52,2.65
sharedlam2,001000,robot_3cam,9.6,3.99
sharedlam2,001000,robot_3cam,8.89,1.44
sharedlam2,001000,robot_3cam,9.2,2.85
sharedlam2,001000,robot_3cam,9.67,3.07
sharedlam2,001000,robot_3cam,9.08,1.8
sharedlam2,001000,robot_3cam,9.03,4.26
sharedlam2,001000,robot_3cam,15.59,1.03
sharedlam2,001000,robot_3cam,11.77,2.08
sharedlam2,001000,robot_3cam,8.9,3.15
sharedlam2,001000,robot_3cam,11.36,2.03
sharedlam2,001000,robot_3cam,10.98,1.78
sharedlam2,001000,robot_3cam,10.07,3.88
sharedlam2,001000,robot_3cam,9.72,1.7
sharedlam2,001000,robot_3cam,8.98,3.26
sharedlam2,001000,robot_3cam,8.78,2.97
sharedlam2,001000,robot_3cam,8.85,3.59
sharedlam2,001000,robot_3cam,9.24,3.19
sharedlam2,001000,robot_3cam,8.08,2.89
sharedlam2,001000,robot_3cam,11.99,2.0
sharedlam2,001000,robot_3cam,8.86,3.33
sharedlam2,001000,robot_3cam,8.94,1.7
sharedlam2,001000,robot_3cam,10.09,2.99
sharedlam2,001000,robot_3cam,8.82,3.01
sharedlam2,001000,robot_3cam,12.03,2.27
sharedlam2,001000,robot_3cam,8.94,-0.64
sharedlam2,001000,robot_3cam,12.63,4.82
sharedlam2,001000,robot_3cam,8.09,2.85
sharedlam2,001000,robot_3cam,11.75,3.58
sharedlam2,001000,robot_3cam,9.63,1.96
sharedlam2,001000,robot_3cam,12.26,3.14
sharedlam2,001000,robot_3cam,11.71,5.71
sharedlam2,001000,robot_3cam,11.74,3.57
sharedlam2,001000,robot_3cam,8.79,1.51
sharedlam2,001000,robot_3cam,12.21,3.02
sharedlam2,001000,robot_3cam,11.43,3.59
sharedlam2,001000,robot_3cam,10.39,2.45
sharedlam2,001000,robot_3cam,10.35,3.07
sharedlam2,001000,robot_3cam,9.09,1.32
sharedlam2,001000,robot_3cam,9.8,2.48
sharedlam2,001000,robot_3cam,11.83,1.66
sharedlam2,001000,robot_3cam,11.81,2.3
sharedlam2,001000,robot_3cam,7.3,-2.18
sharedlam2,001000,robot_3cam,9.2,3.47
sharedlam2,001000,robot_3cam,8.19,2.93
sharedlam2,001000,robot_3cam,9.16,3.54
sharedlam2,001000,robot_3cam,11.41,2.58
sharedlam2,001000,robot_3cam,9.51,3.16
sharedlam2,001000,robot_3cam,9.8,3.73
sharedlam2,001000,robot_3cam,9.62,2.08
sharedlam2,001000,robot_3cam,10.15,3.74
sharedlam2,001000,robot_3cam,9.78,1.32
sharedlam2,001000,robot_3cam,8.74,0.83
sharedlam2,001000,robot_3cam,8.3,0.51
sharedlam2,001000,robot_3cam,11.56,3.07
sharedlam2,001000,robot_3cam,9.33,0.82
sharedlam2,001000,robot_3cam,11.2,2.53
sharedlam2,001000,robot_3cam,7.89,-1.57
sharedlam2,001000,robot_3cam,9.95,3.45
sharedlam2,001000,robot_3cam,12.08,2.78
sharedlam2,001000,robot_3cam,9.59,3.8
sharedlam2,001000,robot_3cam,11.85,2.2
sharedlam2,001000,robot_3cam,10.32,3.09
sharedlam2,001000,robot_3cam,9.42,3.86
sharedlam2,001000,robot_3cam,11.45,3.61
sharedlam2,001000,robot_3cam,8.57,2.59
sharedlam2,001000,robot_3cam,9.22,4.51
sharedlam2,001000,robot_3cam,9.62,2.42
sharedlam2,001000,robot_3cam,8.12,2.73
sharedlam2,001000,robot_3cam,10.64,1.75
sharedlam2,001000,robot_3cam,11.01,1.81
sharedlam2,001000,robot_3cam,12.09,1.89
sharedlam2,001000,robot_3cam,8.36,2.59
sharedlam2,001000,robot_3cam,8.96,3.23
sharedlam2,001000,robot_3cam,8.74,2.81
sharedlam2,001000,robot_3cam,8.75,3.0
sharedlam2,001000,robot_3cam,11.47,3.57
sharedlam2,001000,robot_3cam,9.57,3.92
sharedlam2,001000,robot_3cam,8.7,2.78
sharedlam2,001000,robot_3cam,8.65,2.93
sharedlam2,001000,robot_3cam,9.11,2.86
sharedlam2,001000,robot_3cam,9.56,2.78
sharedlam2,001000,robot_3cam,6.27,-0.53
sharedlam2,001000,robot_3cam,8.07,13.74
sharedlam2,001000,robot_3cam,9.52,2.53
sharedlam2,001000,robot_3cam,8.57,1.67
sharedlam2,001000,robot_3cam,8.43,2.75
sharedlam2,001000,robot_3cam,10.25,2.62
sharedlam2,001000,robot_3cam,8.96,3.64
sharedlam2,001000,robot_3cam,10.85,4.04
sharedlam2,001000,robot_3cam,11.99,3.03
sharedlam2,001000,robot_3cam,12.45,3.21
sharedlam2,001000,robot_3cam,12.0,3.35
sharedlam2,001000,robot_3cam,12.18,1.71
sharedlam2,001000,robot_3cam,11.52,1.41
sharedlam2,001000,robot_3cam,8.71,2.99
sharedlam2,001000,robot_3cam,9.21,3.14
sharedlam2,001000,robot_3cam,8.34,0.45
sharedlam2,001000,robot_3cam,15.58,1.03
sharedlam2,001000,robot_3cam,11.72,3.57
sharedlam2,001000,robot_3cam,8.8,3.02
sharedlam2,001000,robot_3cam,9.25,3.9
sharedlam2,001000,robot_3cam,9.71,3.85
sharedlam2,001000,robot_3cam,9.9,3.66
sharedlam2,001000,robot_3cam,9.01,3.36
sharedlam2,001000,robot_3cam,12.27,3.14
sharedlam2,001000,robot_3cam,10.04,3.79
sharedlam2,001000,robot_3cam,11.46,3.65
sharedlam2,001000,robot_3cam,9.74,3.72
sharedlam2,001000,robot_3cam,9.05,2.67
sharedlam2,001000,robot_3cam,12.48,3.25
sharedlam2,001000,robot_3cam,9.81,3.76
sharedlam2,001000,robot_3cam,11.39,3.58
sharedlam2,001000,robot_3cam,9.19,2.58
sharedlam2,001000,robot_3cam,10.68,3.94
sharedlam2,001000,robot_3cam,12.0,2.95
sharedlam2,001000,robot_3cam,9.03,4.21
sharedlam2,001000,robot_3cam,9.39,3.21
sharedlam2,001000,robot_3cam,9.49,3.98
sharedlam2,001000,robot_3cam,9.24,3.91
sharedlam2,001000,robot_3cam,12.26,1.79
sharedlam2,001000,robot_3cam,8.31,2.29
sharedlam2,001000,robot_3cam,12.1,1.7
sharedlam2,001000,robot_3cam,8.08,2.78
sharedlam2,001000,robot_3cam,10.95,1.82
sharedlam2,001000,robot_3cam,9.98,3.72
sharedlam2,001000,robot_3cam,9.88,3.67
sharedlam2,001000,robot_3cam,9.0,4.11
sharedlam2,001000,robot_3cam,9.26,2.97
sharedlam2,001000,robot_3cam,9.51,3.94
sharedlam2,001000,robot_3cam,15.59,1.08
sharedlam2,001000,robot_3cam,11.45,2.49
sharedlam2,001000,robot_3cam,9.63,4.04
sharedlam2,001000,robot_3cam,9.04,3.69
sharedlam2,001000,robot_3cam,8.96,3.1
sharedlam2,001000,robot_3cam,9.13,3.02
sharedlam2,001000,robot_3cam,10.88,4.07
sharedlam2,001000,robot_3cam,9.67,2.76
sharedlam2,001000,robot_3cam,11.34,2.54
sharedlam2,001000,robot_3cam,9.8,3.22
sharedlam2,001000,robot_3cam,9.13,2.78
sharedlam2,001000,robot_3cam,8.8,3.16
sharedlam2,001000,robot_3cam,9.53,2.64
sharedlam2,001000,robot_3cam,8.78,3.51
sharedlam2,001000,robot_3cam,11.32,2.92
sharedlam2,001000,robot_3cam,11.63,2.49
sharedlam2,001000,robot_3cam,11.13,2.66
sharedlam2,001000,robot_3cam,10.94,1.28
sharedlam2,001000,robot_3cam,12.11,2.7
sharedlam2,001000,robot_3cam,8.57,1.82
sharedlam2,001000,robot_3cam,10.33,-2.58
sharedlam2,001000,robot_3cam,9.09,4.38
sharedlam2,001000,robot_3cam,12.26,2.56
sharedlam2,001000,robot_3cam,11.3,2.58
sharedlam2,001000,robot_3cam,12.43,2.84
sharedlam2,001000,robot_3cam,8.47,2.68
sharedlam2,001000,robot_3cam,9.91,3.17
