model,model_label,view,source,tsne_x,tsne_y
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.13,-41.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.76,-31.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,27.66,-37.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-49.14,-42.7
sharedlam2,front+side,raw latent (8-D),robot_3cam,21.56,-35.59
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.47,-43.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,-41.59,-5.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-40.19,-54.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,7.01,-66.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,-4.44,-29.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.1,-47.81
sharedlam2,front+side,raw latent (8-D),robot_3cam,17.44,-64.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,11.89,-69.98
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.02,-66.69
sharedlam2,front+side,raw latent (8-D),robot_3cam,-59.43,-5.07
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.66,-14.81
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.65,-41.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.04,-4.87
sharedlam2,front+side,raw latent (8-D),robot_3cam,-2.39,-28.54
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.85,-30.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.52,-34.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,23.3,-40.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,18.2,-38.42
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.29,0.76
sharedlam2,front+side,raw latent (8-D),robot_3cam,35.63,-33.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.3,-13.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.53,-74.17
sharedlam2,front+side,raw latent (8-D),robot_3cam,-50.69,6.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,9.57,-69.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,5.71,-68.48
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.12,-69.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.8,0.42
sharedlam2,front+side,raw latent (8-D),robot_3cam,-5.71,-27.18
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.17,-4.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,37.24,-35.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.57,3.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,27.23,-34.4
sharedlam2,front+side,raw latent (8-D),robot_3cam,7.77,-50.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.64,-27.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-45.31,-57.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,-22.72,0.87
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.47,-5.67
sharedlam2,front+side,raw latent (8-D),robot_3cam,1.25,-67.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,14.28,-67.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.35,-37.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,-2.45,-45.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,12.06,-70.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-50.96,-30.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.99,-51.18
sharedlam2,front+side,raw latent (8-D),robot_3cam,41.86,-32.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.58,-58.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.72,-66.92
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.18,-11.25
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.36,-44.87
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.18,6.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,23.86,-32.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.34,-22.67
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.72,-30.69
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.63,-30.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-59.79,-22.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-34.71,-3.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.34,-65.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.08,-43.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,-12.75,-12.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.08,-14.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.05,-42.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,24.41,-32.72
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.2,-20.22
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.96,-26.83
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.45,-39.61
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.19,1.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.05,-38.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.65,-20.02
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.26,-20.01
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.48,-40.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.91,-14.66
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.9,-40.79
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.13,-34.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.84,-5.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.39,-0.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.65,-14.81
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.5,-37.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.22,-37.85
sharedlam2,front+side,raw latent (8-D),robot_3cam,-61.82,-14.76
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.73,-21.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.88,-14.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,23.33,-48.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.3,-16.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-58.32,-23.6
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.7,-8.23
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.32,-44.61
sharedlam2,front+side,raw latent (8-D),robot_3cam,32.8,-32.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,-5.79,-43.59
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.87,7.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,-39.3,2.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.25,0.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.56,-52.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.01,-39.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.45,-57.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.73,1.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,36.82,-54.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.92,-2.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.52,-12.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.2,-11.23
sharedlam2,front+side,raw latent (8-D),robot_3cam,-44.32,-53.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.55,-31.28
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.29,-31.79
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.94,-44.98
sharedlam2,front+side,raw latent (8-D),robot_3cam,-12.51,-10.64
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.43,-37.07
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.94,-0.17
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.73,-44.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,5.61,-24.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.77,-67.01
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.19,-31.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.74,-70.87
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.78,-47.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.21,-69.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.06,-38.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.42,-26.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.36,-2.03
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.36,-69.41
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.97,-20.59
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.77,-22.05
sharedlam2,front+side,raw latent (8-D),robot_3cam,10.85,-70.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.21,-40.38
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.75,-10.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.85,3.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,-52.95,-25.64
sharedlam2,front+side,raw latent (8-D),robot_3cam,-3.37,-10.85
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.33,-58.54
sharedlam2,front+side,raw latent (8-D),robot_3cam,36.9,-45.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,-40.2,-45.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.93,-9.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.0,3.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,-9.73,-41.98
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.99,-54.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,-34.15,-13.76
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.06,-51.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.31,-25.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.12,-4.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.75,-30.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.45,5.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-40.91,-11.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.58,-45.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.03,-6.43
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.88,-10.18
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.24,-54.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.27,-2.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.44,-36.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,17.96,-68.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.76,-42.37
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.36,-12.54
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.85,-38.19
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.11,-60.66
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.09,-40.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.04,-41.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.89,-38.79
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.55,-65.74
sharedlam2,front+side,raw latent (8-D),robot_3cam,3.08,-46.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.4,-10.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.42,-4.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.44,-35.55
sharedlam2,front+side,raw latent (8-D),robot_3cam,18.09,-53.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,37.21,-32.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-34.91,-42.51
sharedlam2,front+side,raw latent (8-D),robot_3cam,-60.76,-2.08
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.47,-67.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.83,-5.07
sharedlam2,front+side,raw latent (8-D),robot_3cam,37.56,-47.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,34.73,-31.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,20.22,-55.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,19.39,-51.44
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.91,3.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-3.16,-28.0
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.24,-43.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-48.19,-39.7
sharedlam2,front+side,raw latent (8-D),robot_3cam,12.43,-52.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-24.3,2.53
sharedlam2,front+side,raw latent (8-D),robot_3cam,5.24,-53.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,-56.87,-18.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.34,4.36
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.08,-30.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.96,-27.07
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.98,-47.99
sharedlam2,front+side,raw latent (8-D),robot_3cam,-37.36,-21.13
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.44,-21.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.87,-61.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,15.43,-53.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.56,6.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.2,-31.98
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.54,-49.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,-54.57,5.44
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.06,-69.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.66,-27.73
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.66,-20.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-58.09,-31.66
sharedlam2,front+side,raw latent (8-D),robot_3cam,6.77,-56.44
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.19,-26.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,-41.28,-11.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,-10.36,6.7
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.76,-64.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.0,-37.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.69,-27.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,7.96,-74.5
sharedlam2,front+side,raw latent (8-D),robot_3cam,-3.0,-39.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-19.17,-53.08
sharedlam2,front+side,raw latent (8-D),robot_3cam,1.14,-27.79
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.16,-9.36
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.8,-43.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,17.37,-51.36
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.55,-25.61
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.21,-11.63
sharedlam2,front+side,raw latent (8-D),robot_3cam,-38.79,-38.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.29,-29.06
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.07,-7.01
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.56,-0.5
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.18,-37.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,-58.63,-41.51
sharedlam2,front+side,raw latent (8-D),robot_3cam,-21.78,-15.98
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.32,-6.82
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.95,-69.7
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.36,-72.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.12,-29.02
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.74,-53.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.37,-21.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,16.61,-56.61
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.26,-16.22
sharedlam2,front+side,raw latent (8-D),robot_3cam,-47.74,-14.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-6.74,-46.51
sharedlam2,front+side,raw latent (8-D),robot_3cam,19.79,-54.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,12.15,-67.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,30.79,-29.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.45,-52.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.34,-15.16
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.27,1.11
sharedlam2,front+side,raw latent (8-D),robot_3cam,-27.88,-46.49
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.5,-72.63
sharedlam2,front+side,raw latent (8-D),robot_3cam,13.18,-68.83
sharedlam2,front+side,raw latent (8-D),robot_3cam,5.33,-69.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,15.85,-51.97
sharedlam2,front+side,raw latent (8-D),robot_3cam,-52.26,8.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,15.15,-26.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,-52.01,-21.12
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.36,-49.93
sharedlam2,front+side,raw latent (8-D),robot_3cam,-0.13,-30.56
sharedlam2,front+side,raw latent (8-D),robot_3cam,-22.95,-70.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.92,-35.41
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.9,-22.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,-55.35,-38.61
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.56,-40.2
sharedlam2,front+side,raw latent (8-D),robot_3cam,-17.53,-25.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,-8.04,-37.42
sharedlam2,front+side,raw latent (8-D),robot_3cam,-28.09,-16.75
sharedlam2,front+side,raw latent (8-D),robot_3cam,-35.08,-14.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.11,-47.64
sharedlam2,front+side,raw latent (8-D),robot_3cam,-16.05,4.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.42,-44.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.77,-2.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,32.79,-30.42
sharedlam2,front+side,raw latent (8-D),robot_3cam,7.94,-27.8
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.85,2.0
sharedlam2,front+side,raw latent (8-D),robot_3cam,-2.2,-53.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-29.79,-0.67
sharedlam2,front+side,raw latent (8-D),robot_3cam,-53.09,-27.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.89,-41.94
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.97,-36.69
sharedlam2,front+side,raw latent (8-D),robot_3cam,12.65,-53.88
sharedlam2,front+side,raw latent (8-D),robot_3cam,30.05,-37.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-1.92,-49.43
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.86,-38.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,-15.75,-21.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,-18.44,-44.1
sharedlam2,front+side,raw latent (8-D),robot_3cam,-30.53,-59.25
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.78,-36.95
sharedlam2,front+side,raw latent (8-D),robot_3cam,-36.99,-45.15
sharedlam2,front+side,raw latent (8-D),robot_3cam,-3.11,-13.33
sharedlam2,front+side,raw latent (8-D),robot_3cam,4.9,-54.46
sharedlam2,front+side,raw latent (8-D),robot_3cam,16.18,-43.29
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.5,-31.47
sharedlam2,front+side,raw latent (8-D),robot_3cam,3.19,-54.58
sharedlam2,front+side,raw latent (8-D),robot_3cam,-22.63,-73.4
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.56,-68.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.46,-49.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,-52.87,-37.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.05,-37.62
sharedlam2,front+side,raw latent (8-D),robot_3cam,-32.45,-3.06
sharedlam2,front+side,raw latent (8-D),robot_3cam,35.13,-49.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.44,-49.67
sharedlam2,front+side,raw latent (8-D),robot_3cam,-8.79,4.28
sharedlam2,front+side,raw latent (8-D),robot_3cam,2.3,-43.14
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.55,-29.57
sharedlam2,front+side,raw latent (8-D),robot_3cam,3.87,-67.3
sharedlam2,front+side,raw latent (8-D),robot_3cam,-13.65,-4.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,32.04,-27.31
sharedlam2,front+side,raw latent (8-D),robot_3cam,-57.59,-1.69
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.25,-12.96
sharedlam2,front+side,raw latent (8-D),robot_3cam,-53.26,-27.78
sharedlam2,front+side,raw latent (8-D),robot_3cam,3.35,-27.9
sharedlam2,front+side,raw latent (8-D),robot_3cam,-20.71,-55.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,40.89,-46.7
sharedlam2,front+side,raw latent (8-D),robot_3cam,-23.86,-69.54
sharedlam2,front+side,raw latent (8-D),robot_3cam,40.27,-31.77
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.54,-12.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.01,-28.41
sharedlam2,front+side,raw latent (8-D),robot_3cam,14.64,-51.86
sharedlam2,front+side,raw latent (8-D),robot_3cam,-46.92,-27.32
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.11,-46.83
sharedlam2,front+side,raw latent (8-D),robot_3cam,39.93,-30.5
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.62,-30.07
sharedlam2,front+side,raw latent (8-D),robot_3cam,-14.29,3.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,17.69,-65.45
sharedlam2,front+side,raw latent (8-D),robot_3cam,-60.94,-5.54
sharedlam2,front+side,raw latent (8-D),robot_3cam,-63.22,-4.63
sharedlam2,front+side,raw latent (8-D),robot_3cam,41.47,-34.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,-49.58,-46.68
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.65,-27.43
sharedlam2,front+side,raw latent (8-D),robot_3cam,31.66,-36.06
sharedlam2,front+side,raw latent (8-D),robot_3cam,-51.78,-23.52
sharedlam2,front+side,raw latent (8-D),robot_3cam,27.56,-48.38
sharedlam2,front+side,raw latent (8-D),robot_3cam,33.81,-35.16
sharedlam2,front+side,raw latent (8-D),robot_3cam,8.74,-73.22
sharedlam2,front+side,raw latent (8-D),robot_3cam,-33.3,-21.35
sharedlam2,front+side,raw latent (8-D),robot_3cam,-42.1,-28.65
sharedlam2,front+side,raw latent (8-D),robot_3cam,16.44,-55.39
sharedlam2,front+side,raw latent (8-D),robot_3cam,-31.39,-54.71
sharedlam2,front+side,raw latent (8-D),robot_3cam,-43.84,-59.26
sharedlam2,front+side,raw latent (8-D),robot_3cam,-7.76,-14.09
sharedlam2,front+side,raw latent (8-D),robot_3cam,-2.01,-46.91
sharedlam2,front+side,raw latent (8-D),robot_3cam,0.29,-48.04
sharedlam2,front+side,raw latent (8-D),robot_3cam,-26.84,3.27
sharedlam2,front+side,raw latent (8-D),robot_3cam,-22.51,-34.24
sharedlam2,front+side,raw latent (8-D),robot_3cam,-25.11,-25.69
