teacher,n_emb,checkpoint,embodiment,umap_x,umap_y
xemb1iiwa,2,001000,franka,1.74,22.8
xemb1iiwa,2,001000,franka,-5.14,7.56
xemb1iiwa,2,001000,franka,-5.95,5.34
xemb1iiwa,2,001000,franka,1.83,23.06
xemb1iiwa,2,001000,franka,12.43,25.22
xemb1iiwa,2,001000,franka,7.68,-3.61
xemb1iiwa,2,001000,franka,11.23,25.52
xemb1iiwa,2,001000,franka,7.27,-3.86
xemb1iiwa,2,001000,franka,7.76,-8.48
xemb1iiwa,2,001000,franka,11.6,25.51
xemb1iiwa,2,001000,franka,1.63,22.74
xemb1iiwa,2,001000,franka,-5.27,5.6
xemb1iiwa,2,001000,franka,7.36,-3.76
xemb1iiwa,2,001000,franka,-3.97,9.4
xemb1iiwa,2,001000,franka,12.06,25.05
xemb1iiwa,2,001000,franka,11.69,24.66
xemb1iiwa,2,001000,franka,7.71,-8.55
xemb1iiwa,2,001000,franka,-4.22,8.47
xemb1iiwa,2,001000,franka,-4.47,8.8
xemb1iiwa,2,001000,franka,7.17,-3.81
xemb1iiwa,2,001000,franka,12.29,25.24
xemb1iiwa,2,001000,franka,3.45,22.63
xemb1iiwa,2,001000,franka,12.56,25.14
xemb1iiwa,2,001000,franka,-4.2,9.5
xemb1iiwa,2,001000,franka,-4.44,9.91
xemb1iiwa,2,001000,franka,12.4,25.23
xemb1iiwa,2,001000,franka,-4.68,7.69
xemb1iiwa,2,001000,franka,2.07,23.04
xemb1iiwa,2,001000,franka,-3.66,9.67
xemb1iiwa,2,001000,franka,11.09,25.66
xemb1iiwa,2,001000,franka,12.14,25.1
xemb1iiwa,2,001000,franka,11.59,25.06
xemb1iiwa,2,001000,franka,11.56,25.07
xemb1iiwa,2,001000,franka,2.05,22.91
xemb1iiwa,2,001000,franka,11.06,25.38
xemb1iiwa,2,001000,franka,-5.92,5.37
xemb1iiwa,2,001000,franka,2.04,22.86
xemb1iiwa,2,001000,franka,1.71,22.82
xemb1iiwa,2,001000,franka,-3.79,10.42
xemb1iiwa,2,001000,franka,8.04,-3.44
xemb1iiwa,2,001000,franka,2.08,22.88
xemb1iiwa,2,001000,franka,-4.17,9.99
xemb1iiwa,2,001000,franka,11.15,25.66
xemb1iiwa,2,001000,franka,-5.69,5.36
xemb1iiwa,2,001000,franka,7.74,-8.62
xemb1iiwa,2,001000,franka,11.9,24.99
xemb1iiwa,2,001000,franka,-5.66,5.28
xemb1iiwa,2,001000,franka,11.14,25.7
xemb1iiwa,2,001000,franka,11.47,24.66
xemb1iiwa,2,001000,franka,-5.26,6.04
xemb1iiwa,2,001000,franka,11.63,25.32
xemb1iiwa,2,001000,franka,-4.56,8.22
xemb1iiwa,2,001000,franka,-5.47,5.84
xemb1iiwa,2,001000,franka,8.0,-3.57
xemb1iiwa,2,001000,franka,6.9,-3.78
xemb1iiwa,2,001000,franka,-3.96,9.84
xemb1iiwa,2,001000,franka,1.85,23.04
xemb1iiwa,2,001000,franka,-5.26,5.58
xemb1iiwa,2,001000,franka,-4.4,8.4
xemb1iiwa,2,001000,franka,-3.66,10.45
xemb1iiwa,2,001000,franka,8.02,-3.58
xemb1iiwa,2,001000,franka,1.9,23.02
xemb1iiwa,2,001000,franka,-4.56,7.85
xemb1iiwa,2,001000,franka,2.27,22.97
xemb1iiwa,2,001000,franka,11.31,25.57
xemb1iiwa,2,001000,franka,-5.56,5.4
xemb1iiwa,2,001000,franka,2.35,22.91
xemb1iiwa,2,001000,franka,11.38,25.54
xemb1iiwa,2,001000,franka,7.96,-3.81
xemb1iiwa,2,001000,franka,-5.13,7.57
xemb1iiwa,2,001000,franka,-4.34,8.78
xemb1iiwa,2,001000,franka,12.47,25.18
xemb1iiwa,2,001000,franka,7.72,-8.57
xemb1iiwa,2,001000,franka,11.31,25.13
xemb1iiwa,2,001000,franka,-5.66,5.28
xemb1iiwa,2,001000,franka,12.21,25.22
xemb1iiwa,2,001000,franka,12.48,25.16
xemb1iiwa,2,001000,franka,7.7,-8.53
xemb1iiwa,2,001000,franka,2.22,22.96
xemb1iiwa,2,001000,franka,12.12,25.08
xemb1iiwa,2,001000,franka,11.22,25.5
xemb1iiwa,2,001000,franka,-4.72,8.7
xemb1iiwa,2,001000,franka,-4.03,9.5
xemb1iiwa,2,001000,franka,11.24,25.44
xemb1iiwa,2,001000,franka,-5.64,5.65
xemb1iiwa,2,001000,franka,7.0,-3.8
xemb1iiwa,2,001000,franka,11.68,25.31
xemb1iiwa,2,001000,franka,12.13,24.97
xemb1iiwa,2,001000,franka,-4.01,9.52
xemb1iiwa,2,001000,franka,-2.72,9.44
xemb1iiwa,2,001000,franka,-5.3,5.58
xemb1iiwa,2,001000,franka,11.44,25.48
xemb1iiwa,2,001000,franka,-5.04,7.89
xemb1iiwa,2,001000,franka,-4.23,9.56
xemb1iiwa,2,001000,franka,3.58,22.79
xemb1iiwa,2,001000,franka,-4.58,8.53
xemb1iiwa,2,001000,franka,11.7,24.93
xemb1iiwa,2,001000,franka,12.44,25.1
xemb1iiwa,2,001000,franka,-3.8,10.31
xemb1iiwa,2,001000,franka,7.75,-8.61
xemb1iiwa,2,001000,franka,-5.77,5.26
xemb1iiwa,2,001000,franka,1.77,22.99
xemb1iiwa,2,001000,franka,7.18,-3.85
xemb1iiwa,2,001000,franka,11.62,25.03
xemb1iiwa,2,001000,franka,2.67,22.85
xemb1iiwa,2,001000,franka,1.83,22.69
xemb1iiwa,2,001000,franka,1.76,22.98
xemb1iiwa,2,001000,franka,12.41,25.44
xemb1iiwa,2,001000,franka,-4.77,7.73
xemb1iiwa,2,001000,franka,-3.61,9.57
xemb1iiwa,2,001000,franka,11.44,25.06
xemb1iiwa,2,001000,franka,7.52,-3.68
xemb1iiwa,2,001000,franka,8.17,-8.35
xemb1iiwa,2,001000,franka,11.58,25.32
xemb1iiwa,2,001000,franka,-5.93,5.39
xemb1iiwa,2,001000,franka,-4.8,7.65
xemb1iiwa,2,001000,franka,7.91,-8.39
xemb1iiwa,2,001000,franka,11.09,25.65
xemb1iiwa,2,001000,franka,7.68,-8.38
xemb1iiwa,2,001000,franka,12.29,25.21
xemb1iiwa,2,001000,franka,2.0,23.12
xemb1iiwa,2,001000,franka,7.66,-8.53
xemb1iiwa,2,001000,franka,12.12,25.38
xemb1iiwa,2,001000,franka,11.59,24.29
xemb1iiwa,2,001000,franka,12.54,25.13
xemb1iiwa,2,001000,franka,-4.19,9.31
xemb1iiwa,2,001000,franka,-3.87,9.16
xemb1iiwa,2,001000,franka,1.87,23.06
xemb1iiwa,2,001000,franka,12.05,25.3
xemb1iiwa,2,001000,franka,8.04,-3.8
xemb1iiwa,2,001000,franka,-3.65,9.46
xemb1iiwa,2,001000,franka,2.3,22.9
xemb1iiwa,2,001000,franka,2.04,22.8
xemb1iiwa,2,001000,franka,7.87,-8.38
xemb1iiwa,2,001000,franka,-4.68,7.62
xemb1iiwa,2,001000,franka,12.25,25.42
xemb1iiwa,2,001000,franka,-4.21,8.8
xemb1iiwa,2,001000,franka,-4.17,9.7
xemb1iiwa,2,001000,franka,11.95,25.41
xemb1iiwa,2,001000,franka,12.2,25.17
xemb1iiwa,2,001000,franka,-5.38,5.53
xemb1iiwa,2,001000,franka,-5.15,6.12
xemb1iiwa,2,001000,franka,-4.7,7.75
xemb1iiwa,2,001000,franka,11.48,25.6
xemb1iiwa,2,001000,franka,-4.85,7.72
xemb1iiwa,2,001000,franka,-2.74,9.56
xemb1iiwa,2,001000,franka,-4.38,8.92
xemb1iiwa,2,001000,franka,12.36,25.41
xemb1iiwa,2,001000,franka,-4.28,10.02
xemb1iiwa,2,001000,franka,8.04,-3.77
xemb1iiwa,2,001000,franka,-4.74,7.66
xemb1iiwa,2,001000,franka,7.79,-8.58
xemb1iiwa,2,001000,franka,7.94,-8.35
xemb1iiwa,2,001000,franka,2.59,22.84
xemb1iiwa,2,001000,franka,-5.24,7.6
xemb1iiwa,2,001000,franka,-5.75,5.26
xemb1iiwa,2,001000,franka,-4.81,7.35
xemb1iiwa,2,001000,franka,11.63,25.34
xemb1iiwa,2,001000,franka,8.06,-3.49
xemb1iiwa,2,001000,franka,12.05,25.05
xemb1iiwa,2,001000,franka,7.13,-4.0
xemb1iiwa,2,001000,franka,11.9,25.17
xemb1iiwa,2,001000,franka,11.5,25.44
xemb1iiwa,2,001000,franka,11.15,25.18
xemb1iiwa,2,001000,franka,7.66,-8.53
xemb1iiwa,2,001000,franka,7.8,-3.46
xemb1iiwa,2,001000,franka,11.03,25.36
xemb1iiwa,2,001000,franka,-3.87,10.15
xemb1iiwa,2,001000,franka,12.24,25.32
xemb1iiwa,2,001000,franka,-4.67,7.82
xemb1iiwa,2,001000,franka,7.82,-8.4
xemb1iiwa,2,001000,franka,-4.12,9.37
xemb1iiwa,2,001000,franka,11.1,25.57
xemb1iiwa,2,001000,franka,11.1,25.16
xemb1iiwa,2,001000,franka,11.26,25.09
xemb1iiwa,2,001000,franka,1.84,23.07
xemb1iiwa,2,001000,franka,-5.2,6.13
xemb1iiwa,2,001000,franka,-4.02,9.18
xemb1iiwa,2,001000,franka,7.89,-3.63
xemb1iiwa,2,001000,franka,-4.06,9.4
xemb1iiwa,2,001000,franka,6.97,-3.73
xemb1iiwa,2,001000,franka,-4.2,9.53
xemb1iiwa,2,001000,franka,-4.13,9.86
xemb1iiwa,2,001000,franka,-4.23,9.53
xemb1iiwa,2,001000,franka,11.13,25.22
xemb1iiwa,2,001000,franka,-5.32,6.08
xemb1iiwa,2,001000,franka,-3.98,9.88
xemb1iiwa,2,001000,franka,-4.11,9.26
xemb1iiwa,2,001000,franka,-3.9,9.52
xemb1iiwa,2,001000,franka,-5.66,5.42
xemb1iiwa,2,001000,franka,-4.29,9.43
xemb1iiwa,2,001000,franka,11.59,25.35
xemb1iiwa,2,001000,franka,3.49,22.72
xemb1iiwa,2,001000,franka,-4.0,8.52
xemb1iiwa,2,001000,franka,12.18,25.29
xemb1iiwa,2,001000,franka,8.01,-3.8
xemb1iiwa,2,001000,franka,-5.61,5.3
xemb1iiwa,2,001000,franka,6.96,-3.68
xemb1iiwa,2,001000,franka,7.04,-3.94
xemb1iiwa,2,001000,franka,-2.78,9.47
xemb1iiwa,2,001000,franka,7.95,-8.34
xemb1iiwa,2,001000,franka,-3.79,10.3
xemb1iiwa,2,001000,franka,-4.71,8.44
xemb1iiwa,2,001000,franka,7.68,-8.39
xemb1iiwa,2,001000,franka,12.46,25.18
xemb1iiwa,2,001000,franka,-4.82,7.72
xemb1iiwa,2,001000,franka,11.5,25.34
xemb1iiwa,2,001000,franka,8.09,-3.44
xemb1iiwa,2,001000,franka,7.98,-3.76
xemb1iiwa,2,001000,franka,11.57,25.52
xemb1iiwa,2,001000,franka,8.03,-3.76
xemb1iiwa,2,001000,franka,-5.87,5.48
xemb1iiwa,2,001000,franka,-4.07,8.83
xemb1iiwa,2,001000,franka,-3.77,8.87
xemb1iiwa,2,001000,franka,3.52,22.72
xemb1iiwa,2,001000,franka,-5.8,5.28
xemb1iiwa,2,001000,franka,12.17,25.18
xemb1iiwa,2,001000,franka,-3.57,10.54
xemb1iiwa,2,001000,franka,12.46,25.31
xemb1iiwa,2,001000,franka,-3.99,9.85
xemb1iiwa,2,001000,franka,11.95,25.2
xemb1iiwa,2,001000,franka,1.86,23.08
xemb1iiwa,2,001000,franka,1.88,23.07
xemb1iiwa,2,001000,franka,6.88,-3.8
xemb1iiwa,2,001000,franka,2.13,22.89
xemb1iiwa,2,001000,franka,12.15,25.11
xemb1iiwa,2,001000,franka,8.04,-3.79
xemb1iiwa,2,001000,franka,7.72,-8.6
xemb1iiwa,2,001000,franka,2.03,22.92
xemb1iiwa,2,001000,franka,-5.75,5.3
xemb1iiwa,2,001000,franka,11.45,24.96
xemb1iiwa,2,001000,franka,12.28,25.42
xemb1iiwa,2,001000,franka,-4.17,9.72
xemb1iiwa,2,001000,franka,6.93,-3.82
xemb1iiwa,2,001000,franka,8.04,-3.76
xemb1iiwa,2,001000,franka,-5.79,5.58
xemb1iiwa,2,001000,franka,7.1,-3.83
xemb1iiwa,2,001000,franka,11.63,25.22
xemb1iiwa,2,001000,franka,-4.57,8.75
xemb1iiwa,2,001000,franka,-5.14,6.03
xemb1iiwa,2,001000,franka,-4.53,8.34
xemb1iiwa,2,001000,franka,-4.82,8.51
xemb1iiwa,2,001000,franka,11.82,25.46
xemb1iiwa,2,001000,franka,-4.34,8.39
xemb1iiwa,2,001000,franka,7.88,-8.38
xemb1iiwa,2,001000,franka,-5.72,5.35
xemb1iiwa,2,001000,franka,11.59,24.93
xemb1iiwa,2,001000,franka,-3.95,10.0
xemb1iiwa,2,001000,franka,7.67,-8.41
xemb1iiwa,2,001000,franka,6.92,-3.78
xemb1iiwa,2,001000,franka,-5.56,5.42
xemb1iiwa,2,001000,franka,-5.92,5.39
xemb1iiwa,2,001000,franka,-5.65,5.27
xemb1iiwa,2,001000,franka,3.46,22.7
xemb1iiwa,2,001000,franka,11.96,25.17
xemb1iiwa,2,001000,franka,-5.87,5.45
xemb1iiwa,2,001000,franka,12.58,25.13
xemb1iiwa,2,001000,franka,7.96,-8.34
xemb1iiwa,2,001000,franka,7.68,-8.53
xemb1iiwa,2,001000,franka,11.51,24.96
xemb1iiwa,2,001000,franka,-4.26,9.75
xemb1iiwa,2,001000,franka,-5.65,5.32
xemb1iiwa,2,001000,franka,12.19,25.27
xemb1iiwa,2,001000,franka,-4.14,9.75
xemb1iiwa,2,001000,franka,10.96,25.0
xemb1iiwa,2,001000,franka,7.77,-3.54
xemb1iiwa,2,001000,franka,8.09,-3.46
xemb1iiwa,2,001000,franka,2.67,22.86
xemb1iiwa,2,001000,franka,2.12,22.89
xemb1iiwa,2,001000,franka,12.24,25.04
xemb1iiwa,2,001000,franka,-5.1,6.17
xemb1iiwa,2,001000,franka,-3.86,9.38
xemb1iiwa,2,001000,franka,3.47,22.68
xemb1iiwa,2,001000,franka,-3.8,10.39
xemb1iiwa,2,001000,franka,-4.46,8.77
xemb1iiwa,2,001000,franka,7.11,-3.75
xemb1iiwa,2,001000,franka,8.02,-3.56
xemb1iiwa,2,001000,franka,-4.18,9.57
xemb1iiwa,2,001000,franka,-4.53,8.59
xemb1iiwa,2,001000,franka,-4.67,7.98
xemb1iiwa,2,001000,franka,1.87,22.97
xemb1iiwa,2,001000,franka,7.9,-8.33
xemb1iiwa,2,001000,franka,12.51,25.16
xemb1iiwa,2,001000,franka,11.63,25.47
xemb1iiwa,2,001000,franka,-4.62,8.65
xemb1iiwa,2,001000,franka,7.99,-3.71
xemb1iiwa,2,001000,franka,1.93,23.07
xemb1iiwa,2,001000,franka,7.93,-8.34
xemb1iiwa,2,001000,franka,-4.5,9.9
xemb1iiwa,2,001000,franka,11.88,25.16
xemb1iiwa,2,001000,franka,-5.73,5.26
xemb1iiwa,2,001000,franka,-2.91,9.56
xemb1iiwa,2,001000,franka,-5.75,5.25
xemb1iiwa,2,001000,franka,11.61,25.53
xemb1iiwa,2,001000,franka,11.17,25.19
xemb1iiwa,2,001000,franka,12.08,25.2
xemb1iiwa,2,001000,franka,12.37,25.19
xemb1iiwa,2,001000,franka,-3.16,9.39
xemb1iiwa,2,001000,franka,11.58,25.25
xemb1iiwa,2,001000,franka,7.68,-8.36
xemb1iiwa,2,001000,franka,12.0,25.16
xemb1iiwa,2,001000,franka,2.11,22.97
xemb1iiwa,2,001000,franka,12.16,25.34
xemb1iiwa,2,001000,franka,12.54,25.14
xemb1iiwa,2,001000,franka,12.4,25.41
xemb1iiwa,2,001000,franka,11.34,24.27
xemb1iiwa,2,001000,franka,12.48,25.13
xemb1iiwa,2,001000,franka,2.67,22.85
xemb1iiwa,2,001000,franka,3.51,22.72
xemb1iiwa,2,001000,franka,-4.85,7.37
xemb1iiwa,2,001000,franka,11.15,25.63
xemb1iiwa,2,001000,franka,-5.22,7.6
xemb1iiwa,2,001000,franka,-3.93,9.74
xemb1iiwa,2,001000,franka,8.07,-3.67
xemb1iiwa,2,001000,franka,7.87,-8.38
xemb1iiwa,2,001000,franka,11.52,25.39
xemb1iiwa,2,001000,franka,11.62,25.22
xemb1iiwa,2,001000,franka,11.47,24.57
xemb1iiwa,2,001000,franka,11.72,25.25
xemb1iiwa,2,001000,franka,12.28,25.41
xemb1iiwa,2,001000,franka,11.68,25.38
xemb1iiwa,2,001000,franka,11.74,24.84
xemb1iiwa,2,001000,franka,-2.77,9.57
xemb1iiwa,2,001000,franka,11.11,25.65
xemb1iiwa,2,001000,franka,-3.66,10.45
xemb1iiwa,2,001000,franka,12.19,25.25
xemb1iiwa,2,001000,franka,7.73,-8.49
xemb1iiwa,2,001000,franka,-4.33,8.93
xemb1iiwa,2,001000,franka,8.11,-3.46
xemb1iiwa,2,001000,franka,-4.03,9.37
xemb1iiwa,2,001000,franka,11.56,24.36
xemb1iiwa,2,001000,franka,8.07,-3.57
xemb1iiwa,2,001000,franka,-4.31,9.91
xemb1iiwa,2,001000,franka,11.53,24.48
xemb1iiwa,2,001000,franka,-4.85,7.68
xemb1iiwa,2,001000,franka,11.51,25.44
xemb1iiwa,2,001000,franka,12.56,25.13
xemb1iiwa,2,001000,franka,12.53,25.14
xemb1iiwa,2,001000,franka,2.03,23.08
xemb1iiwa,2,001000,franka,-3.88,10.0
xemb1iiwa,2,001000,franka,12.34,25.45
xemb1iiwa,2,001000,franka,2.4,22.93
xemb1iiwa,2,001000,franka,-4.33,8.54
xemb1iiwa,2,001000,franka,11.63,25.04
xemb1iiwa,2,001000,franka,-4.37,9.98
xemb1iiwa,2,001000,franka,-4.14,9.82
xemb1iiwa,2,001000,franka,2.02,22.86
xemb1iiwa,2,001000,franka,2.03,22.84
xemb1iiwa,2,001000,franka,-4.64,7.68
xemb1iiwa,2,001000,franka,12.06,25.31
xemb1iiwa,2,001000,franka,-4.8,7.65
xemb1iiwa,2,001000,franka,11.25,25.07
xemb1iiwa,2,001000,franka,12.57,25.15
xemb1iiwa,2,001000,franka,12.18,25.28
xemb1iiwa,2,001000,franka,-4.6,7.77
xemb1iiwa,2,001000,franka,7.75,-3.6
xemb1iiwa,2,001000,franka,-5.8,5.36
xemb1iiwa,2,001000,franka,-4.11,9.45
xemb1iiwa,2,001000,franka,-4.98,7.5
xemb1iiwa,2,001000,franka,-5.14,7.72
xemb1iiwa,2,001000,franka,2.02,22.85
xemb1iiwa,2,001000,franka,-4.21,9.38
xemb1iiwa,2,001000,franka,-4.03,9.44
xemb1iiwa,2,001000,franka,11.35,25.56
xemb1iiwa,2,001000,franka,-3.99,9.93
xemb1iiwa,2,001000,franka,12.37,25.29
xemb1iiwa,2,001000,franka,11.58,25.53
xemb1iiwa,2,001000,franka,-4.53,8.75
xemb1iiwa,2,001000,franka,7.97,-3.72
xemb1iiwa,2,001000,franka,11.24,24.31
xemb1iiwa,2,001000,franka,-5.0,7.69
xemb1iiwa,2,001000,franka,7.7,-8.56
xemb1iiwa,2,001000,franka,-5.34,5.75
xemb1iiwa,2,001000,franka,6.96,-3.82
xemb1iiwa,2,001000,franka,12.44,25.26
xemb1iiwa,2,001000,franka,2.35,22.95
xemb1iiwa,2,001000,franka,-4.55,7.81
xemb1iiwa,2,001000,franka,-5.91,5.38
xemb1iiwa,2,001000,franka,8.05,-3.62
xemb1iiwa,2,001000,franka,7.78,-8.41
xemb1iiwa,2,001000,franka,2.05,23.07
xemb1iiwa,2,001000,franka,8.1,-3.76
xemb1iiwa,2,001000,franka,-2.73,9.57
xemb1iiwa,2,001000,franka,-3.72,9.35
xemb1iiwa,2,001000,franka,-5.65,5.29
xemb1iiwa,2,001000,franka,-4.13,8.59
xemb1iiwa,2,001000,franka,-4.16,9.31
xemb1iiwa,2,001000,franka,11.6,25.52
xemb1iiwa,2,001000,franka,-4.69,8.45
xemb1iiwa,2,001000,franka,7.1,-3.82
xemb1iiwa,2,001000,franka,11.57,25.16
xemb1iiwa,2,001000,franka,3.49,22.7
xemb1iiwa,2,001000,franka,11.56,25.26
xemb1iiwa,2,001000,franka,-3.54,9.51
xemb1iiwa,2,001000,franka,7.92,-8.44
xemb1iiwa,2,001000,franka,-4.55,7.84
xemb1iiwa,2,001000,franka,3.48,22.69
xemb1iiwa,2,001000,franka,3.54,22.76
xemb1iiwa,2,001000,franka,-3.78,9.98
xemb1iiwa,2,001000,franka,1.86,23.04
xemb1iiwa,2,001000,franka,-5.33,5.59
xemb1iiwa,2,001000,franka,2.63,22.89
xemb1iiwa,2,001000,franka,1.87,23.07
xemb1iiwa,2,001000,franka,7.91,-3.53
xemb1iiwa,2,001000,franka,11.66,24.92
xemb1iiwa,2,001000,franka,11.49,24.9
xemb1iiwa,2,001000,franka,-5.6,5.32
xemb1iiwa,2,001000,franka,-4.85,8.24
xemb1iiwa,2,001000,franka,7.67,-8.41
xemb1iiwa,2,001000,franka,-4.58,7.78
xemb1iiwa,2,001000,franka,-4.73,7.65
xemb1iiwa,2,001000,franka,3.53,22.74
xemb1iiwa,2,001000,franka,-5.74,5.37
xemb1iiwa,2,001000,franka,-4.27,10.03
xemb1iiwa,2,001000,franka,3.6,22.8
xemb1iiwa,2,001000,franka,11.64,25.34
xemb1iiwa,2,001000,franka,-4.37,8.71
xemb1iiwa,2,001000,franka,11.78,25.44
xemb1iiwa,2,001000,franka,6.88,-3.68
xemb1iiwa,2,001000,franka,7.99,-3.79
xemb1iiwa,2,001000,franka,8.07,-3.45
xemb1iiwa,2,001000,franka,-3.85,9.64
xemb1iiwa,2,001000,franka,7.11,-3.84
xemb1iiwa,2,001000,franka,-3.71,9.79
xemb1iiwa,2,001000,franka,-4.11,9.34
xemb1iiwa,2,001000,franka,11.5,24.71
xemb1iiwa,2,001000,franka,7.24,-3.85
xemb1iiwa,2,001000,franka,-4.21,9.43
xemb1iiwa,2,001000,franka,11.5,25.47
xemb1iiwa,2,001000,franka,-4.31,10.04
xemb1iiwa,2,001000,franka,-3.99,9.9
xemb1iiwa,2,001000,franka,-3.82,8.8
xemb1iiwa,2,001000,franka,-2.75,9.53
xemb1iiwa,2,001000,franka,-5.76,5.58
xemb1iiwa,2,001000,franka,-4.56,7.83
xemb1iiwa,2,001000,franka,-5.1,6.17
xemb1iiwa,2,001000,franka,-5.28,6.08
xemb1iiwa,2,001000,franka,-5.23,5.64
xemb1iiwa,2,001000,franka,-4.45,8.84
xemb1iiwa,2,001000,franka,2.67,22.86
xemb1iiwa,2,001000,franka,-3.77,8.88
xemb1iiwa,2,001000,franka,12.15,25.38
xemb1iiwa,2,001000,franka,7.73,-8.57
xemb1iiwa,2,001000,franka,3.52,22.72
xemb1iiwa,2,001000,franka,7.69,-8.39
xemb1iiwa,2,001000,franka,-4.01,9.66
xemb1iiwa,2,001000,franka,12.26,25.37
xemb1iiwa,2,001000,franka,7.71,-8.57
xemb1iiwa,2,001000,franka,12.13,25.3
xemb1iiwa,2,001000,franka,3.56,22.75
xemb1iiwa,2,001000,franka,7.68,-8.38
xemb1iiwa,2,001000,franka,11.08,25.62
xemb1iiwa,2,001000,franka,2.62,22.89
xemb1iiwa,2,001000,franka,11.21,25.6
xemb1iiwa,2,001000,franka,-4.67,7.73
xemb1iiwa,2,001000,franka,-4.98,9.9
xemb1iiwa,2,001000,franka,-3.68,10.03
xemb1iiwa,2,001000,franka,8.02,-3.8
xemb1iiwa,2,001000,franka,-5.7,5.35
xemb1iiwa,2,001000,franka,-5.76,5.32
xemb1iiwa,2,001000,franka,-3.56,10.48
xemb1iiwa,2,001000,franka,2.33,22.96
xemb1iiwa,2,001000,franka,8.05,-3.78
xemb1iiwa,2,001000,franka,11.17,25.63
xemb1iiwa,2,001000,franka,-3.74,10.45
xemb1iiwa,2,001000,franka,2.24,22.91
xemb1iiwa,2,001000,franka,7.03,-3.75
xemb1iiwa,2,001000,franka,11.6,25.51
xemb1iiwa,2,001000,franka,8.08,-3.56
xemb1iiwa,2,001000,franka,12.56,25.15
xemb1iiwa,2,001000,franka,11.43,24.63
xemb1iiwa,2,001000,franka,11.88,25.44
xemb1iiwa,2,001000,franka,-4.33,8.91
xemb1iiwa,2,001000,franka,12.39,25.43
xemb1iiwa,2,001000,franka,8.05,-3.54
xemb1iiwa,2,001000,franka,11.84,25.27
xemb1iiwa,2,001000,franka,2.06,23.11
xemb1iiwa,2,001000,franka,12.19,25.2
xemb1iiwa,2,001000,franka,-4.58,7.77
xemb1iiwa,2,001000,franka,3.58,22.78
xemb1iiwa,2,001000,franka,8.06,-3.55
xemb1iiwa,2,001000,franka,7.88,-3.63
xemb1iiwa,2,001000,franka,-4.41,8.8
xemb1iiwa,2,001000,franka,12.05,24.86
xemb1iiwa,2,001000,franka,-3.67,9.87
xemb1iiwa,2,001000,franka,-4.55,8.05
xemb1iiwa,2,001000,franka,-4.39,10.0
xemb1iiwa,2,001000,franka,-4.59,7.84
xemb1iiwa,2,001000,franka,-3.47,9.47
xemb1iiwa,2,001000,franka,11.59,25.5
xemb1iiwa,2,001000,franka,12.11,25.22
xemb1iiwa,2,001000,franka,11.96,24.96
xemb1iiwa,2,001000,franka,-2.72,9.6
xemb1iiwa,2,001000,franka,7.23,-3.82
xemb1iiwa,2,001000,franka,7.34,-3.96
xemb1iiwa,2,001000,franka,-3.86,10.16
xemb1iiwa,2,001000,franka,-4.41,8.55
xemb1iiwa,2,001000,franka,8.01,-3.71
xemb1iiwa,2,001000,franka,-4.55,10.05
xemb1iiwa,2,001000,franka,-4.95,9.96
xemb1iiwa,2,001000,franka,6.93,-3.77
xemb1iiwa,2,001000,franka,7.33,-3.87
xemb1iiwa,2,001000,franka,10.75,24.57
xemb1iiwa,2,001000,franka,8.05,-3.75
xemb1iiwa,2,001000,franka,-4.59,7.85
xemb1iiwa,2,001000,franka,7.72,-3.6
xemb1iiwa,2,001000,franka,-5.76,5.64
xemb1iiwa,2,001000,franka,2.1,23.0
xemb1iiwa,2,001000,franka,2.25,22.9
xemb1iiwa,2,001000,franka,12.18,25.37
xemb1iiwa,2,001000,franka,-5.7,5.27
xemb1iiwa,2,001000,franka,-5.29,6.11
xemb1iiwa,2,001000,franka,2.68,22.83
xemb1iiwa,2,001000,franka,-2.78,9.5
xemb1iiwa,2,001000,franka,-4.58,8.48
xemb1iiwa,2,001000,franka,2.63,22.89
xemb1iiwa,2,001000,franka,-3.97,9.95
xemb1iiwa,2,001000,franka,2.69,22.85
xemb1iiwa,2,001000,franka,-4.74,8.56
xemb1iiwa,2,001000,franka,-5.27,6.12
xemb1iiwa,2,001000,franka,11.33,24.8
xemb1iiwa,2,001000,franka,12.31,25.27
xemb1iiwa,2,001000,franka,7.69,-8.51
xemb1iiwa,2,001000,franka,7.68,-8.37
xemb1iiwa,2,001000,franka,-2.69,9.63
xemb1iiwa,2,001000,franka,7.87,-3.51
xemb1iiwa,2,001000,franka,2.09,22.89
xemb1iiwa,2,001000,franka,11.07,25.37
xemb1iiwa,2,001000,franka,3.57,22.73
xemb1iiwa,2,001000,franka,7.45,-3.8
xemb1iiwa,2,001000,franka,-4.04,9.57
xemb1iiwa,2,001000,franka,-5.66,5.51
xemb1iiwa,2,001000,franka,-5.29,6.1
xemb1iiwa,2,001000,franka,-3.97,10.25
xemb1iiwa,2,001000,franka,12.17,25.09
xemb1iiwa,2,001000,franka,3.41,22.58
xemb1iiwa,2,001000,franka,-5.12,7.59
xemb1iiwa,2,001000,franka,-4.5,8.36
xemb1iiwa,2,001000,franka,-4.58,7.97
xemb1iiwa,2,001000,franka,1.97,23.08
xemb1iiwa,2,001000,franka,-4.74,9.56
xemb1iiwa,2,001000,franka,-5.29,6.05
xemb1iiwa,2,001000,franka,12.11,24.98
xemb1iiwa,2,001000,franka,8.08,-3.42
xemb1iiwa,2,001000,franka,12.32,25.18
